172.23.72.194;2022-12-15 10:26:02.505990;0.000000000;0.000000000
172.23.72.194;2023-10-23 11:38:55.488862;Erro;Erro;
172.23.72.194;2023-10-23 11:39:28.260716;Erro;Erro;
172.23.72.194;2023-10-23 11:40:03.076638;Erro;Erro;
172.23.72.194;2023-10-23 11:40:37.884909;Erro;Erro;
172.23.72.194;2023-10-23 11:41:10.664655;Erro;Erro;
172.23.72.194;2023-10-23 11:41:43.428891;Erro;Erro;
172.23.72.194;2023-10-23 11:42:20.284898;Erro;Erro;
172.23.72.194;2023-10-23 11:42:55.104892;Erro;Erro;
172.23.72.194;2023-10-23 11:43:27.884609;Erro;Erro;
172.23.72.194;2023-10-23 11:44:02.685031;Erro;Erro;
172.23.72.194;2023-10-23 11:44:37.504619;Erro;Erro;
172.23.72.194;2023-10-23 11:45:10.276635;Erro;Erro;
172.23.72.194;2023-10-23 11:45:45.092876;Erro;Erro;
172.23.72.194;2023-10-23 11:46:21.964613;Erro;Erro;
172.23.72.194;2023-10-23 11:46:54.728632;Erro;Erro;
172.23.72.194;2023-10-23 11:47:29.532925;Erro;Erro;
172.23.72.194;2023-10-23 11:48:04.348662;Erro;Erro;
172.23.72.194;2023-10-23 11:48:37.120641;Erro;Erro;
172.23.72.194;2023-10-23 11:49:11.932904;Erro;Erro;
172.23.72.194;2023-10-23 11:49:44.700903;Erro;Erro;
172.23.72.194;2023-10-23 11:50:19.516960;Erro;Erro;
172.23.72.194;2023-10-23 11:50:54.344646;Erro;Erro;
172.23.72.194;2023-10-23 11:51:29.148923;Erro;Erro;
172.23.72.194;2023-10-23 11:52:01.944663;Erro;Erro;
172.23.72.194;2023-10-23 11:52:36.736764;Erro;Erro;
172.23.72.194;2023-10-23 11:53:09.500913;Erro;Erro;
172.23.72.194;2023-10-23 11:53:44.316927;Erro;Erro;
172.23.72.194;2023-10-23 11:54:21.220625;Erro;Erro;
172.23.72.194;2023-10-23 11:54:55.996952;Erro;Erro;
172.23.72.194;2023-10-23 11:55:28.772860;Erro;Erro;
172.23.72.194;2023-10-23 11:56:01.544647;Erro;Erro;
172.23.72.194;2023-10-23 11:56:36.356588;Erro;Erro;
172.23.72.194;2023-10-23 11:57:11.168827;Erro;Erro;
172.23.72.194;2023-10-23 11:57:43.944851;Erro;Erro;
172.23.72.194;2023-10-23 11:58:20.820599;Erro;Erro;
172.23.72.194;2023-10-23 11:58:53.576625;Erro;Erro;
172.23.72.194;2023-10-23 11:59:28.400627;Erro;Erro;
172.23.72.194;2023-10-23 12:00:03.208572;Erro;Erro;
172.23.72.194;2023-10-23 12:00:35.968585;Erro;Erro;
172.23.72.194;2023-10-23 12:01:10.780948;Erro;Erro;
172.23.72.194;2023-10-23 12:01:43.552850;Erro;Erro;
172.23.72.194;2023-10-23 12:02:20.424599;Erro;Erro;
172.23.72.194;2023-10-23 12:02:55.228970;Erro;Erro;
172.23.72.194;2023-10-23 12:03:28.008626;Erro;Erro;
172.23.72.194;2023-10-23 12:04:02.816862;Erro;Erro;
172.23.72.194;2023-10-23 12:04:35.604595;Erro;Erro;
172.23.72.194;2023-10-23 12:05:10.404860;Erro;Erro;
172.23.72.194;2023-10-23 12:05:45.220848;Erro;Erro;
172.23.72.194;2023-10-23 12:06:20.036859;Erro;Erro;
172.23.72.194;2023-10-23 12:06:54.868629;Erro;Erro;
172.23.72.194;2023-10-23 12:07:27.624639;Erro;Erro;
172.23.72.194;2023-10-23 12:08:02.428936;Erro;Erro;
172.23.72.194;2023-10-23 12:08:37.248688;Erro;Erro;
172.23.72.194;2023-10-23 12:09:10.032680;Erro;Erro;
172.23.72.194;2023-10-23 12:09:44.837207;Erro;Erro;
172.23.72.194;2023-10-23 12:10:19.704641;Erro;Erro;
172.23.72.194;2023-10-23 12:10:54.460913;Erro;Erro;
172.23.72.194;2023-10-23 12:11:27.228900;Erro;Erro;
172.23.72.194;2023-10-23 12:12:04.092686;Erro;Erro;
172.23.72.194;2023-10-23 12:12:36.864650;Erro;Erro;
172.23.72.194;2023-10-23 12:13:11.676969;Erro;Erro;
172.23.72.194;2023-10-23 12:13:44.460473;Erro;Erro;
172.23.72.194;2023-10-23 12:14:19.272644;Erro;Erro;
172.23.72.194;2023-10-23 12:14:54.092596;Erro;Erro;
172.23.72.194;2023-10-23 12:15:28.912634;Erro;Erro;
172.23.72.194;2023-10-23 12:16:03.708596;Erro;Erro;
172.23.72.194;2023-10-23 12:16:36.484706;Erro;Erro;
172.23.72.194;2023-10-23 12:17:11.300860;Erro;Erro;
172.23.72.194;2023-10-23 12:17:46.112896;Erro;Erro;
172.23.72.194;2023-10-23 12:18:20.936604;Erro;Erro;
172.23.72.194;2023-10-23 12:18:53.712624;Erro;Erro;
172.23.72.194;2023-10-23 12:19:28.520630;Erro;Erro;
172.23.72.194;2023-10-23 12:20:03.340661;Erro;Erro;
172.23.72.194;2023-10-23 12:20:38.140616;Erro;Erro;
172.23.72.194;2023-10-23 12:21:10.936678;Erro;Erro;
172.23.72.194;2023-10-23 12:21:45.736636;Erro;Erro;
172.23.72.194;2023-10-23 12:22:20.564620;Erro;Erro;
172.23.72.194;2023-10-23 12:22:55.368649;Erro;Erro;
172.23.72.194;2023-10-23 12:23:28.132892;Erro;Erro;
172.23.72.194;2023-10-23 12:24:02.940871;Erro;Erro;
172.23.72.194;2023-10-23 12:24:37.764574;Erro;Erro;
172.23.72.194;2023-10-23 12:25:10.528708;Erro;Erro;
172.23.72.194;2023-10-23 12:25:45.356623;Erro;Erro;
172.23.72.194;2023-10-23 12:26:22.204945;Erro;Erro;
172.23.72.194;2023-10-23 12:26:54.980885;Erro;Erro;
172.23.72.194;2023-10-23 12:27:29.800666;Erro;Erro;
172.23.72.194;2023-10-23 12:28:04.612648;Erro;Erro;
172.23.72.194;2023-10-23 12:28:39.420926;Erro;Erro;
172.23.72.194;2023-10-23 12:29:12.200627;Erro;Erro;
172.23.72.194;2023-10-23 12:29:49.052970;Erro;Erro;
172.23.72.194;2023-10-23 12:30:23.868917;Erro;Erro;
172.23.72.194;2023-10-23 12:30:58.684911;Erro;Erro;
172.23.72.194;2023-10-23 12:31:31.452909;Erro;Erro;
172.23.72.194;2023-10-23 12:32:06.288621;Erro;Erro;
172.23.72.194;2023-10-23 12:32:41.084912;Erro;Erro;
172.23.72.194;2023-10-23 12:33:13.868641;Erro;Erro;
172.23.72.194;2023-10-23 12:33:50.716903;Erro;Erro;
172.23.72.194;2023-10-23 12:34:25.532906;Erro;Erro;
172.23.72.194;2023-10-23 12:34:58.312607;Erro;Erro;
172.23.72.194;2023-10-23 12:35:33.120592;Erro;Erro;
172.23.72.194;2023-10-23 12:36:07.932685;Erro;Erro;
172.23.72.194;2023-10-23 12:36:42.748933;Erro;Erro;
172.23.72.194;2023-10-23 12:37:15.516929;Erro;Erro;
172.23.72.194;2023-10-23 12:37:50.348635;Erro;Erro;
172.23.72.194;2023-10-23 12:38:25.156841;Erro;Erro;
172.23.72.194;2023-10-23 12:38:59.968869;Erro;Erro;
172.23.72.194;2023-10-23 12:39:32.748630;Erro;Erro;
172.23.72.194;2023-10-23 12:40:07.556614;Erro;Erro;
172.23.72.194;2023-10-23 12:40:40.320871;Erro;Erro;
172.23.72.194;2023-10-23 12:41:15.144678;Erro;Erro;
172.23.72.194;2023-10-23 12:41:49.948920;Erro;Erro;
172.23.72.194;2023-10-23 12:42:24.780639;Erro;Erro;
172.23.72.194;2023-10-23 12:42:59.584870;Erro;Erro;
172.23.72.194;2023-10-23 12:43:34.396647;Erro;Erro;
172.23.72.194;2023-10-23 12:44:07.165013;Erro;Erro;
172.23.72.194;2023-10-23 12:44:42.000601;Erro;Erro;
172.23.72.194;2023-10-23 12:45:18.860600;Erro;Erro;
172.23.72.194;2023-10-23 12:45:55.708939;Erro;Erro;
172.23.72.194;2023-10-23 12:46:28.492617;Erro;Erro;
172.23.72.194;2023-10-23 12:47:03.296755;Erro;Erro;
172.23.72.194;2023-10-23 12:47:38.109117;Erro;Erro;
172.23.72.194;2023-10-23 12:48:12.928872;Erro;Erro;
172.23.72.194;2023-10-23 12:48:47.764651;Erro;Erro;
172.23.72.194;2023-10-23 12:49:22.572603;Erro;Erro;
172.23.72.194;2023-10-23 12:49:59.420912;Erro;Erro;
172.23.72.194;2023-10-23 12:50:32.204616;Erro;Erro;
172.23.72.194;2023-10-23 12:51:07.012931;Erro;Erro;
172.23.72.194;2023-10-23 12:51:41.832618;Erro;Erro;
172.23.72.194;2023-10-23 12:52:18.685054;Erro;Erro;
172.23.72.194;2023-10-23 12:52:53.508883;Erro;Erro;
172.23.72.194;2023-10-23 12:53:28.320926;Erro;Erro;
172.23.72.194;2023-10-23 12:54:03.148563;Erro;Erro;
172.23.72.194;2023-10-23 12:54:37.949079;Erro;Erro;
172.23.72.194;2023-10-23 12:55:10.736647;Erro;Erro;
172.23.72.194;2023-10-23 12:55:47.585876;Erro;Erro;
172.23.72.194;2023-10-23 12:56:24.444905;Erro;Erro;
172.23.72.194;2023-10-23 12:56:57.224590;Erro;Erro;
172.23.72.194;2023-10-23 12:57:32.032903;Erro;Erro;
172.23.72.194;2023-10-23 12:58:06.848601;Erro;Erro;
172.23.72.194;2023-10-23 12:58:39.612890;Erro;Erro;
172.23.72.194;2023-10-23 12:59:16.484854;Erro;Erro;
172.23.72.194;2023-10-23 12:59:51.304623;Erro;Erro;
172.23.72.194;2023-10-23 13:00:26.124605;Erro;Erro;
172.23.72.194;2023-10-23 13:01:00.924925;Erro;Erro;
172.23.72.194;2023-10-23 13:01:33.700593;Erro;Erro;
172.23.72.194;2023-10-23 13:02:08.516582;Erro;Erro;
172.23.72.194;2023-10-23 13:02:43.324992;Erro;Erro;
172.23.72.194;2023-10-23 13:03:20.188903;Erro;Erro;
172.23.72.194;2023-10-23 13:03:55.032641;Erro;Erro;
172.23.72.194;2023-10-23 13:04:29.840623;Erro;Erro;
172.23.72.194;2023-10-23 13:05:02.612613;Erro;Erro;
172.23.72.194;2023-10-23 13:05:37.404815;Erro;Erro;
172.23.72.194;2023-10-23 13:06:12.236646;Erro;Erro;
172.23.72.194;2023-10-23 13:06:49.084901;Erro;Erro;
172.23.72.194;2023-10-23 13:07:23.904912;Erro;Erro;
172.23.72.194;2023-10-23 13:07:58.724854;Erro;Erro;
172.23.72.194;2023-10-23 13:08:33.536661;Erro;Erro;
172.23.72.194;2023-10-23 13:09:08.352711;Erro;Erro;
172.23.72.194;2023-10-23 13:09:43.168857;Erro;Erro;
172.23.72.194;2023-10-23 13:10:17.992651;Erro;Erro;
172.23.72.194;2023-10-23 13:10:54.844901;Erro;Erro;
172.23.72.194;2023-10-23 13:11:29.660918;Erro;Erro;
172.23.72.194;2023-10-23 13:12:04.476664;Erro;Erro;
172.23.72.194;2023-10-23 13:12:37.252861;Erro;Erro;
172.23.72.194;2023-10-23 13:13:12.060904;Erro;Erro;
172.23.72.194;2023-10-23 13:13:48.948717;Erro;Erro;
172.23.72.194;2023-10-23 13:14:23.756641;Erro;Erro;
172.23.72.194;2023-10-23 13:15:00.616634;Erro;Erro;
172.23.72.194;2023-10-23 13:15:33.388606;Erro;Erro;
172.23.72.194;2023-10-23 13:16:08.208654;Erro;Erro;
172.23.72.194;2023-10-23 13:16:43.004770;Erro;Erro;
172.23.72.194;2023-10-23 13:17:17.828859;Erro;Erro;
172.23.72.194;2023-10-23 13:17:54.684906;Erro;Erro;
172.23.72.194;2023-10-23 13:18:29.504898;Erro;Erro;
172.23.72.194;2023-10-23 13:19:02.280648;Erro;Erro;
172.23.72.194;2023-10-23 13:19:37.084741;Erro;Erro;
172.23.72.194;2023-10-23 13:20:11.916613;Erro;Erro;
172.23.72.194;2023-10-23 13:20:50.812925;Erro;Erro;
172.23.72.194;2023-10-23 13:21:25.636863;Erro;Erro;
172.23.72.194;2023-10-23 13:21:58.408684;Erro;Erro;
172.23.72.194;2023-10-23 13:22:33.212667;Erro;Erro;
172.23.72.194;2023-10-23 13:23:08.036590;Erro;Erro;
172.23.72.194;2023-10-23 13:23:42.844889;Erro;Erro;
172.23.72.194;2023-10-23 13:24:19.716854;Erro;Erro;
172.23.72.194;2023-10-23 13:24:54.524903;Erro;Erro;
172.23.72.194;2023-10-23 13:25:29.344875;Erro;Erro;
172.23.72.194;2023-10-23 13:26:04.168646;Erro;Erro;
172.23.72.194;2023-10-23 13:26:38.972629;Erro;Erro;
172.23.72.194;2023-10-23 13:27:13.792863;Erro;Erro;
172.23.72.194;2023-10-23 13:27:48.608867;Erro;Erro;
172.23.72.194;2023-10-23 13:28:23.432629;Erro;Erro;
172.23.72.194;2023-10-23 13:29:00.288866;Erro;Erro;
172.23.72.194;2023-10-23 13:29:33.060858;Erro;Erro;
172.23.72.194;2023-10-23 13:30:07.884630;Erro;Erro;
172.23.72.194;2023-10-23 13:30:42.685529;Erro;Erro;
172.23.72.194;2023-10-23 13:31:17.512620;Erro;Erro;
172.23.72.194;2023-10-23 13:31:52.324871;Erro;Erro;
172.23.72.194;2023-10-23 13:32:29.184916;Erro;Erro;
172.23.72.194;2023-10-23 13:33:01.948885;Erro;Erro;
172.23.72.194;2023-10-23 13:33:36.772953;Erro;Erro;
172.23.72.194;2023-10-23 13:34:11.580914;Erro;Erro;
172.23.72.194;2023-10-23 13:34:48.445034;Erro;Erro;
172.23.72.194;2023-10-23 13:35:25.308980;Erro;Erro;
172.23.72.194;2023-10-23 13:36:00.132850;Erro;Erro;
172.23.72.194;2023-10-23 13:36:32.904613;Erro;Erro;
172.23.72.194;2023-10-23 13:37:09.756647;Erro;Erro;
172.23.72.194;2023-10-23 13:37:42.528920;Erro;Erro;
172.23.72.194;2023-10-23 13:38:17.340888;Erro;Erro;
172.23.72.194;2023-10-23 13:38:52.156952;Erro;Erro;
172.23.72.194;2023-10-23 13:39:29.020908;Erro;Erro;
172.23.72.194;2023-10-23 13:40:03.844589;Erro;Erro;
172.23.72.194;2023-10-23 13:40:38.653210;Erro;Erro;
172.23.72.194;2023-10-23 13:41:11.436624;Erro;Erro;
172.23.72.194;2023-10-23 13:41:50.336862;Erro;Erro;
172.23.72.194;2023-10-23 13:42:25.152903;Erro;Erro;
172.23.72.194;2023-10-23 13:42:59.972847;Erro;Erro;
172.23.72.194;2023-10-23 13:43:34.780758;Erro;Erro;
172.23.72.194;2023-10-23 13:44:09.600797;Erro;Erro;
172.23.72.194;2023-10-23 13:44:44.412957;Erro;Erro;
172.23.72.194;2023-10-23 13:45:19.236856;Erro;Erro;
172.23.72.194;2023-10-23 13:45:54.044913;Erro;Erro;
172.23.72.194;2023-10-23 13:46:28.872663;Erro;Erro;
172.23.72.194;2023-10-23 13:47:03.676585;Erro;Erro;
172.23.72.194;2023-10-23 13:47:38.496870;Erro;Erro;
172.23.72.194;2023-10-23 13:48:13.308648;Erro;Erro;
172.23.72.194;2023-10-23 13:48:48.132842;Erro;Erro;
172.23.72.194;2023-10-23 13:49:22.956642;Erro;Erro;
172.23.72.194;2023-10-23 13:49:59.816638;Erro;Erro;
172.23.72.194;2023-10-23 13:50:34.624574;Erro;Erro;
172.23.72.194;2023-10-23 13:51:09.452603;Erro;Erro;
172.23.72.194;2023-10-23 13:51:44.260688;Erro;Erro;
172.23.72.194;2023-10-23 13:52:21.116910;Erro;Erro;
172.23.72.194;2023-10-23 13:52:55.932898;Erro;Erro;
172.23.72.194;2023-10-23 13:53:28.708887;Erro;Erro;
172.23.72.194;2023-10-23 13:54:05.564597;Erro;Erro;
172.23.72.194;2023-10-23 13:54:38.333154;Erro;Erro;
172.23.72.194;2023-10-23 13:55:13.152964;Erro;Erro;
172.23.72.194;2023-10-23 13:55:50.012972;Erro;Erro;
172.23.72.194;2023-10-23 13:56:24.840664;Erro;Erro;
172.23.72.194;2023-10-23 13:56:59.656674;Erro;Erro;
172.23.72.194;2023-10-23 13:57:34.472622;Erro;Erro;
172.23.72.194;2023-10-23 13:58:09.276931;Erro;Erro;
172.23.72.194;2023-10-23 13:58:44.104654;Erro;Erro;
172.23.72.194;2023-10-23 13:59:20.956914;Erro;Erro;
172.23.72.194;2023-10-23 13:59:55.772920;Erro;Erro;
172.23.72.194;2023-10-23 14:00:30.600641;Erro;Erro;
172.23.72.194;2023-10-23 14:01:05.416602;Erro;Erro;
172.23.72.194;2023-10-23 14:01:40.224872;Erro;Erro;
172.23.72.194;2023-10-23 14:02:15.044861;Erro;Erro;
172.23.72.194;2023-10-23 14:02:51.900951;Erro;Erro;
172.23.72.194;2023-10-23 14:03:26.720904;Erro;Erro;
172.23.72.194;2023-10-23 14:04:01.536927;Erro;Erro;
172.23.72.194;2023-10-23 14:04:36.348668;Erro;Erro;
172.23.72.194;2023-10-23 14:05:11.166760;Erro;Erro;
172.23.72.194;2023-10-23 14:05:48.028943;Erro;Erro;
172.23.72.194;2023-10-23 14:06:24.904624;Erro;Erro;
172.23.72.194;2023-10-23 14:06:59.708906;Erro;Erro;
172.23.72.194;2023-10-24 11:30:54.524475;-20.476055430;-43.922762448
172.23.72.194;2023-10-24 11:31:30.654943;-20.476041711;-43.922220614
172.23.72.194;2023-10-24 11:32:04.182732;-20.475849015;-43.921519918
172.23.72.194;2023-10-24 11:32:37.652747;-20.476058512;-43.921417443
172.23.72.194;2023-10-24 11:33:12.399841;-20.475945703;-43.921585521
172.23.72.194;2023-10-24 11:33:46.587694;-20.476088649;-43.922353688
172.23.72.194;2023-10-24 11:34:20.157242;-20.476560112;-43.922927231
172.23.72.194;2023-10-24 11:37:04.271899;Erro;Erro;
172.23.72.194;2023-10-24 11:37:39.088188;Erro;Erro;
172.23.72.194;2023-10-24 11:38:13.915977;Erro;Erro;
172.23.72.194;2023-10-24 11:38:46.691939;Erro;Erro;
172.23.72.194;2023-10-24 11:39:19.451944;Erro;Erro;
172.23.72.194;2023-10-24 11:39:54.259937;Erro;Erro;
172.23.72.194;2023-10-24 11:40:29.076277;Erro;Erro;
172.23.72.194;2023-10-24 11:41:03.896190;Erro;Erro;
172.23.72.194;2023-10-24 11:41:38.712190;Erro;Erro;
172.23.72.194;2023-10-24 11:42:13.527971;Erro;Erro;
172.23.72.194;2023-10-24 11:42:46.299925;Erro;Erro;
172.23.72.194;2023-10-24 11:43:21.115966;Erro;Erro;
172.23.72.194;2023-10-24 11:43:55.923897;Erro;Erro;
172.23.72.194;2023-10-24 11:44:28.692202;Erro;Erro;
172.23.72.194;2023-10-24 11:45:01.456184;Erro;Erro;
172.23.72.194;2023-10-24 11:45:38.335937;Erro;Erro;
172.23.72.194;2023-10-24 11:46:13.147933;Erro;Erro;
172.23.72.194;2023-10-24 11:46:47.960158;Erro;Erro;
172.23.72.194;2023-10-24 11:47:20.720271;Erro;Erro;
172.23.72.194;2023-10-24 11:47:55.547897;Erro;Erro;
172.23.72.194;2023-10-24 11:48:28.303925;Erro;Erro;
172.23.72.194;2023-10-24 11:49:03.131941;Erro;Erro;
172.23.72.194;2023-10-24 11:49:39.999894;Erro;Erro;
172.23.72.194;2023-10-24 11:50:14.807950;Erro;Erro;
172.23.72.194;2023-10-24 11:50:47.583899;Erro;Erro;
172.23.72.194;2023-10-24 11:51:20.336199;Erro;Erro;
172.23.72.194;2023-10-24 11:51:55.151880;Erro;Erro;
172.23.72.194;2023-10-24 11:52:29.968203;Erro;Erro;
172.23.72.194;2023-10-24 11:53:02.747956;Erro;Erro;
172.23.72.194;2023-10-24 11:53:39.604231;Erro;Erro;
172.23.72.194;2023-10-24 11:54:12.368219;Erro;Erro;
172.23.72.194;2023-10-24 11:54:47.192151;Erro;Erro;
172.23.72.194;2023-10-24 11:55:19.963925;Erro;Erro;
172.23.72.194;2023-10-24 11:55:54.771868;Erro;Erro;
172.23.72.194;2023-10-24 11:56:27.544158;Erro;Erro;
172.23.72.194;2023-10-24 11:57:02.364008;Erro;Erro;
172.23.72.194;2023-10-24 11:57:37.176162;Erro;Erro;
172.23.72.194;2023-10-24 11:58:11.988208;Erro;Erro;
172.23.72.194;2023-10-24 11:58:46.815868;Erro;Erro;
172.23.72.194;2023-10-24 11:59:21.616267;Erro;Erro;
172.23.72.194;2023-10-24 11:59:54.395892;Erro;Erro;
172.23.72.194;2023-10-24 12:00:27.167896;Erro;Erro;
172.23.72.194;2023-10-24 12:01:01.983913;Erro;Erro;
172.23.72.194;2023-10-24 12:01:38.840160;Erro;Erro;
172.23.72.194;2023-10-24 12:02:13.659932;Erro;Erro;
172.23.72.194;2023-10-24 12:02:46.416234;Erro;Erro;
172.23.72.194;2023-10-24 12:03:21.236166;Erro;Erro;
172.23.72.194;2023-10-24 12:03:54.011891;Erro;Erro;
172.23.72.194;2023-10-24 12:04:28.827931;Erro;Erro;
172.23.72.194;2023-10-24 12:05:01.595929;Erro;Erro;
172.23.72.194;2023-10-24 12:05:38.463890;Erro;Erro;
172.23.72.194;2023-10-24 12:06:13.272161;Erro;Erro;
172.23.72.194;2023-10-24 12:06:46.047906;Erro;Erro;
172.23.72.194;2023-10-24 12:07:20.859937;Erro;Erro;
172.23.72.194;2023-10-24 12:07:55.664251;Erro;Erro;
172.23.72.194;2023-10-24 12:08:28.451937;Erro;Erro;
172.23.72.194;2023-10-24 12:09:03.259894;Erro;Erro;
172.23.72.194;2023-10-24 12:09:40.116162;Erro;Erro;
172.23.72.194;2023-10-24 12:10:12.884120;Erro;Erro;
172.23.72.194;2023-10-24 12:10:22.021865;0.000000000;0.000000000
172.23.72.194;2023-10-24 12:10:47.704159;Erro;Erro;
172.23.72.194;2023-10-24 12:10:49.798672;-20.476582532;-43.922844074
172.23.72.194;2023-10-24 12:10:52.486351;-20.476582827;-43.922842589
172.23.72.194;2023-10-24 12:11:22.519895;Erro;Erro;
172.23.72.194;2023-10-24 12:11:28.704695;-20.476583148;-43.922843019
172.23.72.194;2023-10-24 12:12:03.000730;-20.476581374;-43.922842903
172.23.72.194;2023-10-24 12:12:36.869896;-20.476579607;-43.922843686
172.23.72.194;2023-10-24 12:13:10.610329;-20.476579109;-43.922844249
172.23.72.194;2023-10-24 12:13:44.808695;-20.476578735;-43.922844711
172.23.72.194;2023-10-24 12:14:18.298314;-20.476578149;-43.922845024
172.23.72.194;2023-10-24 12:14:51.644702;-20.476577576;-43.922845462
172.23.72.194;2023-10-24 12:15:28.193517;-20.476577590;-43.922845608
172.23.72.194;2023-10-24 12:16:02.932080;-20.476577873;-43.922845577
172.23.72.194;2023-10-24 12:16:37.056729;-20.476577940;-43.922845871
172.23.72.194;2023-10-24 12:17:11.104028;-20.476577656;-43.922846393
172.23.72.194;2023-10-24 12:17:44.993738;-20.476577205;-43.922846897
172.23.72.194;2023-10-24 12:18:19.128003;-20.476576820;-43.922847253
172.23.72.194;2023-10-24 12:18:52.810109;-20.476576579;-43.922847499
172.23.72.194;2023-10-24 12:19:30.417885;-20.476557386;-43.922884769
172.23.72.194;2023-10-24 12:20:03.859370;-20.477144058;-43.923201804
172.23.72.194;2023-10-24 12:20:37.320742;-20.476055271;-43.923691378
172.23.72.194;2023-10-24 12:21:10.948696;-20.475183678;-43.922844852
172.23.72.194;2023-10-24 12:21:45.400831;-20.475063182;-43.920804548
172.23.72.194;2023-10-24 12:22:19.463647;-20.474679670;-43.918669768
172.23.72.194;2023-10-24 12:22:53.718224;-20.473334968;-43.917497046
172.23.72.194;2023-10-24 12:23:29.090004;-20.472626833;-43.920909785
172.23.72.194;2023-10-24 12:24:04.267636;-20.470671127;-43.919461049
172.23.72.194;2023-10-24 12:24:38.202322;-20.472176987;-43.920291712
172.23.72.194;2023-10-24 12:25:11.707598;-20.469504349;-43.920534951
172.23.72.194;2023-10-24 12:25:45.096675;-20.466955122;-43.919144964
172.23.72.194;2023-10-24 12:26:19.544702;-20.467131738;-43.919366821
172.23.72.194;2023-10-24 12:26:53.505132;-20.467132985;-43.919366342
172.23.72.194;2023-10-24 12:27:29.992371;-20.467135318;-43.919364933
172.23.72.194;2023-10-24 12:28:03.747689;-20.467135540;-43.919365294
172.23.72.194;2023-10-24 12:28:37.850195;-20.467134859;-43.919366385
172.23.72.194;2023-10-24 12:29:12.622863;-20.467134161;-43.919367377
172.23.72.194;2023-10-24 12:29:46.219786;-20.467133735;-43.919368050
172.23.72.194;2023-10-24 12:30:19.833875;-20.467132781;-43.919368018
172.23.72.194;2023-10-24 12:30:54.116738;-20.467132099;-43.919367957
172.23.72.194;2023-10-24 12:31:29.099800;-20.467131616;-43.919368027
172.23.72.194;2023-10-24 12:32:03.831205;-20.467080877;-43.919309711
172.23.72.194;2023-10-24 12:32:37.918254;-20.467053593;-43.918940821
172.23.72.194;2023-10-24 12:33:11.552381;-20.467099982;-43.918949084
172.23.72.194;2023-10-24 12:33:45.851082;-20.467097216;-43.918950788
172.23.72.194;2023-10-24 12:34:20.171391;-20.467097951;-43.918950627
172.23.72.194;2023-10-24 12:34:53.844681;-20.467098607;-43.918950503
172.23.72.194;2023-10-24 12:35:29.884325;-20.467098926;-43.918950363
172.23.72.194;2023-10-24 12:36:03.923855;-20.467099353;-43.918950214
172.23.72.194;2023-10-24 12:36:38.316705;-20.467100034;-43.918950068
172.23.72.194;2023-10-24 12:37:12.184688;-20.467101135;-43.918949530
172.23.72.194;2023-10-24 12:37:46.412720;-20.467101792;-43.918949562
172.23.72.194;2023-10-24 12:38:20.168394;-20.466974933;-43.919032680
172.23.72.194;2023-10-24 12:38:54.468822;-20.467859987;-43.920039252
172.23.72.194;2023-10-24 12:39:32.145562;-20.470260860;-43.920847660
172.23.72.194;2023-10-24 12:40:02.752736;-20.472437281;-43.921108591
172.23.72.194;2023-10-24 12:40:37.404936;-20.473209841;-43.919980724
172.23.72.194;2023-10-24 12:41:11.491788;-20.473368154;-43.918961013
172.23.72.194;2023-10-24 12:41:46.126008;-20.473265012;-43.917979954
172.23.72.194;2023-10-24 12:42:19.715965;-20.474454760;-43.917656142
172.23.72.194;2023-10-24 12:42:53.628697;-20.474528119;-43.918691140
172.23.72.194;2023-10-24 12:43:28.708699;-20.474597990;-43.920212782
172.23.72.194;2023-10-24 12:44:03.582488;-20.474821802;-43.922539604
172.23.72.194;2023-10-24 12:44:37.928018;-20.473586904;-43.923408973
172.23.72.194;2023-10-24 12:45:11.020467;-20.472668623;-43.923769832
172.23.72.194;2023-10-24 12:45:45.344694;-20.471712778;-43.923713409
172.23.72.194;2023-10-24 12:46:19.894609;-20.470648794;-43.923599154
172.23.72.194;2023-10-24 12:46:53.467052;-20.469787060;-43.923541223
172.23.72.194;2023-10-24 12:47:28.948072;-20.468919253;-43.923510549
172.23.72.194;2023-10-24 12:48:03.409258;-20.468085143;-43.923502974
172.23.72.194;2023-10-24 12:48:37.520698;-20.467256047;-43.923466436
172.23.72.194;2023-10-24 12:49:12.248693;-20.466474174;-43.923816026
172.23.72.194;2023-10-24 12:49:45.891360;-20.466364492;-43.924887988
172.23.72.194;2023-10-24 12:50:20.078932;-20.466193407;-43.925814283
172.23.72.194;2023-10-24 12:50:53.065036;-20.465386132;-43.926137242
172.23.72.194;2023-10-24 12:51:29.407591;-20.464441038;-43.925923302
172.23.72.194;2023-10-24 12:52:03.864695;-20.463333467;-43.925628444
172.23.72.194;2023-10-24 12:52:38.926341;-20.462195008;-43.925159215
172.23.72.194;2023-10-24 12:53:13.856898;-20.461148785;-43.925187466
172.23.72.194;2023-10-24 12:53:46.917567;-20.462017211;-43.926996229
172.23.72.194;2023-10-24 12:54:20.640698;-20.463361025;-43.928349615
172.23.72.194;2023-10-24 12:54:54.955380;-20.464442268;-43.928031013
172.23.72.194;2023-10-24 12:55:29.533770;-20.464065443;-43.928105786
172.23.72.194;2023-10-24 12:56:03.835343;-20.463978467;-43.928077773
172.23.72.194;2023-10-24 12:56:37.883289;-20.464021101;-43.928088254
172.23.72.194;2023-10-26 08:25:57.520071;Erro;Erro;
