172.23.72.14;2023-10-23 10:29:49.817530;0.000000000;0.000000000
172.23.72.14;2023-10-23 10:30:24.252380;-20.482532470;-43.916486620
172.23.72.14;2023-11-20 19:26:45.776206;Erro;Erro;
172.23.72.14;2023-11-20 19:27:04.208214;Erro;Erro;
172.23.72.14;2023-11-20 19:27:20.600030;Erro;Erro;
172.23.72.14;2023-11-20 19:27:39.028166;Erro;Erro;
172.23.72.14;2023-11-20 19:27:55.408210;Erro;Erro;
172.23.72.14;2023-11-20 19:28:13.840213;Erro;Erro;
172.23.72.14;2023-11-20 19:28:30.224221;Erro;Erro;
172.23.72.14;2023-11-20 19:28:48.656236;Erro;Erro;
172.23.72.14;2023-11-20 19:29:05.040234;Erro;Erro;
172.23.72.14;2023-11-20 19:29:23.472264;Erro;Erro;
172.23.72.14;2023-11-20 19:29:39.856246;Erro;Erro;
172.23.72.14;2023-11-20 19:29:58.288280;Erro;Erro;
172.23.72.14;2023-11-20 19:30:12.624056;Erro;Erro;
172.23.72.14;2023-11-20 19:30:31.056064;Erro;Erro;
172.23.72.14;2023-11-20 19:30:47.440202;Erro;Erro;
172.23.72.14;2023-11-20 19:31:05.872181;Erro;Erro;
172.23.72.14;2023-11-20 19:31:22.256202;Erro;Erro;
172.23.72.14;2023-11-20 19:31:40.688194;Erro;Erro;
172.23.72.14;2023-11-20 19:31:57.072178;Erro;Erro;
172.23.72.14;2023-11-20 19:32:15.504215;Erro;Erro;
172.23.72.14;2023-11-20 19:32:31.903926;Erro;Erro;
172.23.72.14;2023-11-20 19:32:50.328198;Erro;Erro;
172.23.72.14;2023-11-20 19:33:06.712197;Erro;Erro;
172.23.72.14;2023-11-20 19:33:25.136214;Erro;Erro;
172.23.72.14;2023-11-20 19:33:41.520209;Erro;Erro;
172.23.72.14;2023-11-20 19:33:59.960157;Erro;Erro;
172.23.72.14;2023-11-20 19:34:16.340172;Erro;Erro;
172.23.72.14;2023-11-20 19:34:34.768221;Erro;Erro;
172.23.72.14;2023-11-20 19:34:49.104218;Erro;Erro;
172.23.72.14;2023-11-20 19:35:09.584232;Erro;Erro;
172.23.72.14;2023-11-20 19:35:23.920202;Erro;Erro;
172.23.72.14;2023-11-20 19:35:42.352083;Erro;Erro;
172.23.72.14;2023-11-20 19:35:58.740223;Erro;Erro;
172.23.72.14;2023-11-20 19:36:17.168068;Erro;Erro;
172.23.72.14;2023-11-20 19:36:33.552235;Erro;Erro;
172.23.72.14;2023-11-20 19:36:51.984197;Erro;Erro;
172.23.72.14;2023-11-20 19:37:08.368223;Erro;Erro;
172.23.72.14;2023-11-20 19:37:26.811949;Erro;Erro;
172.23.72.14;2023-11-20 19:37:43.188209;Erro;Erro;
172.23.72.14;2023-11-20 19:38:01.616209;Erro;Erro;
172.23.72.14;2023-11-20 19:38:15.952209;Erro;Erro;
172.23.72.14;2023-11-20 19:38:36.440214;Erro;Erro;
172.23.72.14;2023-11-20 19:38:50.768204;Erro;Erro;
172.23.72.14;2023-11-20 19:39:11.248226;Erro;Erro;
172.23.72.14;2023-11-20 19:39:25.584198;Erro;Erro;
172.23.72.14;2023-11-20 19:39:46.064216;Erro;Erro;
172.23.72.14;2023-11-20 19:40:00.400199;Erro;Erro;
172.23.72.14;2023-11-20 19:40:20.880237;Erro;Erro;
172.23.72.14;2023-11-20 19:40:35.216208;Erro;Erro;
172.23.72.14;2023-11-20 19:40:55.700256;Erro;Erro;
172.23.72.14;2023-11-20 19:41:10.036202;Erro;Erro;
172.23.72.14;2023-11-20 19:41:28.464192;Erro;Erro;
172.23.72.14;2023-11-20 19:41:44.848281;Erro;Erro;
172.23.72.14;2023-11-20 19:42:03.280198;Erro;Erro;
172.23.72.14;2023-11-20 19:42:19.668176;Erro;Erro;
172.23.72.14;2023-11-20 19:42:38.096206;Erro;Erro;
172.23.72.14;2023-11-20 19:42:54.480218;Erro;Erro;
172.23.72.14;2023-11-20 19:43:12.912205;Erro;Erro;
172.23.72.14;2023-11-20 19:43:29.300178;Erro;Erro;
172.23.72.14;2023-11-20 19:43:47.732173;Erro;Erro;
172.23.72.14;2023-11-20 19:44:02.064049;Erro;Erro;
172.23.72.14;2023-11-20 19:44:22.544246;Erro;Erro;
172.23.72.14;2023-11-20 19:44:36.880195;Erro;Erro;
172.23.72.14;2023-11-20 19:44:57.360245;Erro;Erro;
172.23.72.14;2023-11-20 19:45:11.696204;Erro;Erro;
172.23.72.14;2023-11-20 19:45:32.184167;Erro;Erro;
172.23.72.14;2023-11-20 19:45:46.512252;Erro;Erro;
172.23.72.14;2023-11-20 19:46:04.944069;Erro;Erro;
172.23.72.14;2023-11-20 19:46:21.328198;Erro;Erro;
172.23.72.14;2023-11-20 19:46:39.760191;Erro;Erro;
172.23.72.14;2023-11-20 19:46:56.148182;Erro;Erro;
172.23.72.14;2023-11-20 19:47:14.576194;Erro;Erro;
172.23.72.14;2023-11-20 19:47:30.960223;Erro;Erro;
172.23.72.14;2023-11-20 19:47:49.411939;Erro;Erro;
172.23.72.14;2023-11-20 19:48:05.776208;Erro;Erro;
172.23.72.14;2023-11-20 19:48:24.208221;Erro;Erro;
172.23.72.14;2023-11-20 19:48:38.544199;Erro;Erro;
172.23.72.14;2023-11-20 19:48:59.024206;Erro;Erro;
172.23.72.14;2023-11-20 19:49:13.360190;Erro;Erro;
172.23.72.14;2023-11-20 19:49:33.840206;Erro;Erro;
172.23.72.14;2023-11-20 19:49:48.176209;Erro;Erro;
172.23.72.14;2023-11-20 19:50:08.656209;Erro;Erro;
172.23.72.14;2023-11-20 19:50:22.992206;Erro;Erro;
172.23.72.14;2023-11-20 19:50:43.472262;Erro;Erro;
172.23.72.14;2023-11-20 19:50:57.808206;Erro;Erro;
172.23.72.14;2023-11-20 19:51:18.296200;Erro;Erro;
172.23.72.14;2023-11-20 19:51:32.628181;Erro;Erro;
172.23.72.14;2023-11-20 19:51:51.056090;Erro;Erro;
172.23.72.14;2023-11-20 19:52:07.440178;Erro;Erro;
172.23.72.14;2023-11-20 19:52:25.872221;Erro;Erro;
172.23.72.14;2023-11-20 19:52:42.256208;Erro;Erro;
172.23.72.14;2023-11-20 19:53:00.688207;Erro;Erro;
172.23.72.14;2023-11-20 19:53:17.072201;Erro;Erro;
172.23.72.14;2023-11-20 19:53:35.504203;Erro;Erro;
172.23.72.14;2023-11-20 19:53:51.888224;Erro;Erro;
172.23.72.14;2023-11-20 19:54:10.320211;Erro;Erro;
172.23.72.14;2023-11-20 19:54:24.656207;Erro;Erro;
172.23.72.14;2023-11-20 19:54:45.136268;Erro;Erro;
172.23.72.14;2023-11-20 19:54:59.472192;Erro;Erro;
172.23.72.14;2023-11-20 19:55:19.952240;Erro;Erro;
172.23.72.14;2023-11-20 19:55:34.288205;Erro;Erro;
172.23.72.14;2023-11-20 19:55:52.720105;Erro;Erro;
172.23.72.14;2023-11-20 19:56:09.104191;Erro;Erro;
172.23.72.14;2023-11-20 19:56:27.536080;Erro;Erro;
172.23.72.14;2023-11-20 19:56:43.920206;Erro;Erro;
172.23.72.14;2023-11-20 19:57:02.352197;Erro;Erro;
172.23.72.14;2023-11-20 19:57:18.736218;Erro;Erro;
172.23.72.14;2023-11-20 19:57:37.168211;Erro;Erro;
172.23.72.14;2023-11-20 19:57:53.579937;Erro;Erro;
172.23.72.14;2023-11-20 19:58:11.984213;Erro;Erro;
172.23.72.14;2023-11-20 19:58:28.368219;Erro;Erro;
172.23.72.14;2023-11-20 19:58:46.800217;Erro;Erro;
172.23.72.14;2023-11-20 19:59:03.188174;Erro;Erro;
172.23.72.14;2023-11-20 19:59:21.616234;Erro;Erro;
172.23.72.14;2023-11-20 19:59:38.000219;Erro;Erro;
172.23.72.14;2023-11-20 19:59:56.440164;Erro;Erro;
172.23.72.14;2023-11-20 20:00:12.816227;Erro;Erro;
172.23.72.14;2023-11-20 20:00:29.200171;Erro;Erro;
172.23.72.14;2023-11-20 20:00:47.632234;Erro;Erro;
172.23.72.14;2023-11-20 20:01:04.016197;Erro;Erro;
172.23.72.14;2023-11-20 20:01:20.400178;Erro;Erro;
172.23.72.14;2023-11-20 20:01:38.832213;Erro;Erro;
172.23.72.14;2023-11-20 20:01:55.216262;Erro;Erro;
172.23.72.14;2023-11-20 20:02:13.648242;Erro;Erro;
172.23.72.14;2023-11-20 20:02:30.032201;Erro;Erro;
172.23.72.14;2023-11-20 20:02:48.464221;Erro;Erro;
172.23.72.14;2023-11-20 20:03:04.848212;Erro;Erro;
172.23.72.14;2023-11-20 20:03:23.280214;Erro;Erro;
172.23.72.14;2023-11-20 20:03:39.664664;Erro;Erro;
172.23.72.14;2023-11-20 20:03:58.096213;Erro;Erro;
172.23.72.14;2023-11-20 20:04:14.480220;Erro;Erro;
172.23.72.14;2023-11-20 20:04:32.912204;Erro;Erro;
172.23.72.14;2023-11-20 20:04:49.296189;Erro;Erro;
172.23.72.14;2023-11-20 20:05:07.736153;Erro;Erro;
172.23.72.14;2023-11-20 20:05:24.112201;Erro;Erro;
172.23.72.14;2023-11-20 20:05:42.567886;Erro;Erro;
172.23.72.14;2023-11-20 20:05:58.928217;Erro;Erro;
172.23.72.14;2023-11-20 20:06:17.360216;Erro;Erro;
172.23.72.14;2023-11-20 20:06:33.744261;Erro;Erro;
172.23.72.14;2023-11-20 20:06:52.176197;Erro;Erro;
172.23.72.14;2023-11-20 20:07:08.560210;Erro;Erro;
172.23.72.14;2023-11-20 20:07:26.992205;Erro;Erro;
172.23.72.14;2023-11-20 20:07:43.376212;Erro;Erro;
172.23.72.14;2023-11-20 20:08:01.812199;Erro;Erro;
172.23.72.14;2023-11-20 20:08:16.144105;Erro;Erro;
172.23.72.14;2023-11-20 20:08:34.576062;Erro;Erro;
172.23.72.14;2023-11-20 20:08:50.960170;Erro;Erro;
172.23.72.14;2023-11-20 20:09:11.440245;Erro;Erro;
172.23.72.14;2023-11-20 20:09:25.776040;Erro;Erro;
172.23.72.14;2023-11-20 20:09:44.208251;Erro;Erro;
172.23.72.14;2023-11-20 20:10:00.592215;Erro;Erro;
172.23.72.14;2023-11-20 20:10:19.024246;Erro;Erro;
172.23.72.14;2023-11-20 20:10:35.408212;Erro;Erro;
172.23.72.14;2023-11-20 20:10:53.840224;Erro;Erro;
172.23.72.14;2023-11-20 20:11:10.239743;Erro;Erro;
172.23.72.14;2023-11-20 20:11:28.656220;Erro;Erro;
172.23.72.14;2023-11-20 20:11:45.040235;Erro;Erro;
172.23.72.14;2023-11-20 20:12:03.480170;Erro;Erro;
172.23.72.14;2023-11-20 20:12:19.856219;Erro;Erro;
172.23.72.14;2023-11-20 20:12:36.240069;Erro;Erro;
172.23.72.14;2023-11-20 20:12:54.672214;Erro;Erro;
172.23.72.14;2023-11-20 20:13:11.056254;Erro;Erro;
172.23.72.14;2023-11-20 20:13:29.488223;Erro;Erro;
172.23.72.14;2023-11-20 20:13:45.872202;Erro;Erro;
172.23.72.14;2023-11-20 20:14:04.304266;Erro;Erro;
172.23.72.14;2023-11-20 20:14:20.688207;Erro;Erro;
172.23.72.14;2023-11-20 20:14:37.072159;Erro;Erro;
172.23.72.14;2023-11-20 20:14:55.504257;Erro;Erro;
172.23.72.14;2023-11-20 20:15:11.888217;Erro;Erro;
172.23.72.14;2023-11-20 20:15:30.320252;Erro;Erro;
172.23.72.14;2023-11-20 20:15:46.704213;Erro;Erro;
172.23.72.14;2023-11-20 20:16:05.136202;Erro;Erro;
172.23.72.14;2023-11-20 20:16:21.520198;Erro;Erro;
172.23.72.14;2023-11-20 20:16:39.952218;Erro;Erro;
172.23.72.14;2023-11-20 20:16:56.347939;Erro;Erro;
172.23.72.14;2023-11-20 20:17:14.768239;Erro;Erro;
172.23.72.14;2023-11-20 20:17:31.152209;Erro;Erro;
172.23.72.14;2023-11-20 20:17:47.536178;Erro;Erro;
172.23.72.14;2023-11-20 20:18:05.968205;Erro;Erro;
172.23.72.14;2023-11-20 20:18:22.352204;Erro;Erro;
172.23.72.14;2023-11-20 20:18:40.784268;Erro;Erro;
172.23.72.14;2023-11-20 20:18:57.168207;Erro;Erro;
172.23.72.14;2023-11-20 20:19:15.600229;Erro;Erro;
172.23.72.14;2023-11-20 20:19:31.984209;Erro;Erro;
172.23.72.14;2023-11-20 20:19:50.416299;Erro;Erro;
172.23.72.14;2023-11-20 20:20:06.800204;Erro;Erro;
172.23.72.14;2023-11-20 20:20:23.184213;Erro;Erro;
172.23.72.14;2023-11-20 20:20:41.639928;Erro;Erro;
172.23.72.14;2023-11-20 20:20:58.000213;Erro;Erro;
172.23.72.14;2023-11-20 20:21:16.432218;Erro;Erro;
172.23.72.14;2023-11-20 20:21:32.816198;Erro;Erro;
172.23.72.14;2023-11-20 20:21:51.256199;Erro;Erro;
172.23.72.14;2023-11-20 20:22:07.632200;Erro;Erro;
172.23.72.14;2023-11-20 20:22:26.064215;Erro;Erro;
172.23.72.14;2023-11-20 20:22:42.448203;Erro;Erro;
172.23.72.14;2023-11-20 20:23:00.880202;Erro;Erro;
172.23.72.14;2023-11-20 20:23:17.268166;Erro;Erro;
172.23.72.14;2023-11-20 20:23:35.696233;Erro;Erro;
172.23.72.14;2023-11-20 20:23:52.080224;Erro;Erro;
172.23.72.14;2023-11-20 20:24:08.464227;Erro;Erro;
172.23.72.14;2023-11-20 20:24:24.848062;Erro;Erro;
172.23.72.14;2023-11-20 20:24:43.280184;Erro;Erro;
172.23.72.14;2023-11-20 20:25:01.712232;Erro;Erro;
172.23.72.14;2023-11-20 20:25:18.096191;Erro;Erro;
172.23.72.14;2023-11-20 20:25:34.480085;Erro;Erro;
172.23.72.14;2023-11-20 20:25:52.924049;Erro;Erro;
172.23.72.14;2023-11-20 20:26:09.296204;Erro;Erro;
172.23.72.14;2023-11-20 20:26:27.728204;Erro;Erro;
172.23.72.14;2023-11-20 20:26:44.112201;Erro;Erro;
172.23.72.14;2023-11-20 20:27:02.544370;Erro;Erro;
172.23.72.14;2023-11-20 20:27:18.928200;Erro;Erro;
172.23.72.14;2023-11-20 20:27:37.360210;Erro;Erro;
172.23.72.14;2023-11-20 20:27:53.744074;Erro;Erro;
172.23.72.14;2023-11-20 20:28:12.180166;Erro;Erro;
172.23.72.14;2023-11-20 20:28:28.560203;Erro;Erro;
172.23.72.14;2023-11-20 20:28:44.944071;Erro;Erro;
172.23.72.14;2023-11-20 20:29:03.376206;Erro;Erro;
172.23.72.14;2023-11-20 20:29:19.760199;Erro;Erro;
172.23.72.14;2023-11-20 20:29:38.192206;Erro;Erro;
172.23.72.14;2023-11-20 20:29:54.576051;Erro;Erro;
172.23.72.14;2023-11-20 20:30:13.008225;Erro;Erro;
172.23.72.14;2023-11-20 20:30:31.440237;Erro;Erro;
172.23.72.14;2023-11-20 20:30:47.824211;Erro;Erro;
172.23.72.14;2023-11-20 20:31:04.208203;Erro;Erro;
172.23.72.14;2023-11-20 20:31:20.592179;Erro;Erro;
172.23.72.14;2023-11-20 20:31:39.024197;Erro;Erro;
172.23.72.14;2023-11-20 20:31:55.408073;Erro;Erro;
172.23.72.14;2023-11-20 20:32:13.840206;Erro;Erro;
172.23.72.14;2023-11-20 20:32:30.224071;Erro;Erro;
172.23.72.14;2023-11-20 20:32:48.656214;Erro;Erro;
172.23.72.14;2023-11-20 20:33:05.040241;Erro;Erro;
172.23.72.14;2023-11-20 20:33:23.476221;Erro;Erro;
172.23.72.14;2023-11-20 20:33:39.856198;Erro;Erro;
172.23.72.14;2023-11-20 20:33:58.288237;Erro;Erro;
172.23.72.14;2023-11-20 20:34:14.672186;Erro;Erro;
172.23.72.14;2023-11-20 20:34:33.104208;Erro;Erro;
172.23.72.14;2023-11-20 20:34:49.503931;Erro;Erro;
172.23.72.14;2023-11-20 20:35:07.920233;Erro;Erro;
172.23.72.14;2023-11-20 20:35:24.315963;Erro;Erro;
172.23.72.14;2023-11-20 20:35:40.688198;Erro;Erro;
172.23.72.14;2023-11-20 20:35:59.120206;Erro;Erro;
172.23.72.14;2023-11-20 20:36:15.504224;Erro;Erro;
172.23.72.14;2023-11-20 20:36:33.936225;Erro;Erro;
172.23.72.14;2023-11-20 20:36:50.320209;Erro;Erro;
172.23.72.14;2023-11-20 20:37:08.756209;Erro;Erro;
172.23.72.14;2023-11-20 20:37:25.136206;Erro;Erro;
172.23.72.14;2023-11-20 20:37:43.568202;Erro;Erro;
172.23.72.14;2023-11-20 20:37:59.960013;Erro;Erro;
172.23.72.14;2023-11-20 20:38:18.384208;Erro;Erro;
172.23.72.14;2023-11-20 20:38:34.768295;Erro;Erro;
172.23.72.14;2023-11-20 20:38:53.200221;Erro;Erro;
172.23.72.14;2023-11-20 20:39:09.584212;Erro;Erro;
172.23.72.14;2023-11-20 20:39:25.968207;Erro;Erro;
172.23.72.14;2023-11-20 20:39:44.400223;Erro;Erro;
172.23.72.14;2023-11-20 20:40:00.784202;Erro;Erro;
172.23.72.14;2023-11-20 20:40:19.216215;Erro;Erro;
172.23.72.14;2023-11-20 20:40:35.600192;Erro;Erro;
172.23.72.14;2023-11-20 20:40:54.032208;Erro;Erro;
172.23.72.14;2023-11-20 20:41:10.416191;Erro;Erro;
172.23.72.14;2023-11-20 20:41:26.800073;Erro;Erro;
172.23.72.14;2023-11-20 20:41:45.232180;Erro;Erro;
172.23.72.14;2023-11-20 20:42:03.664228;Erro;Erro;
172.23.72.14;2023-11-20 20:42:20.048210;Erro;Erro;
172.23.72.14;2023-11-20 20:42:38.480219;Erro;Erro;
172.23.72.14;2023-11-20 20:42:54.864208;Erro;Erro;
172.23.72.14;2023-11-20 20:43:11.248208;Erro;Erro;
172.23.72.14;2023-11-20 20:43:29.680221;Erro;Erro;
172.23.72.14;2023-11-20 20:43:46.064184;Erro;Erro;
172.23.72.14;2023-11-20 20:44:04.504164;Erro;Erro;
172.23.72.14;2023-11-20 20:44:20.880129;Erro;Erro;
172.23.72.14;2023-11-20 20:44:37.264050;Erro;Erro;
172.23.72.14;2023-11-20 20:44:55.696197;Erro;Erro;
172.23.72.14;2023-11-20 20:45:12.080197;Erro;Erro;
172.23.72.14;2023-11-20 20:45:30.520190;Erro;Erro;
172.23.72.14;2023-11-20 20:45:46.900252;Erro;Erro;
172.23.72.14;2023-11-20 20:46:05.328228;Erro;Erro;
172.23.72.14;2023-11-20 20:46:21.712202;Erro;Erro;
172.23.72.14;2023-11-20 20:46:40.144226;Erro;Erro;
172.23.72.14;2023-11-20 20:46:56.528175;Erro;Erro;
172.23.72.14;2023-11-20 20:47:14.960237;Erro;Erro;
172.23.72.14;2023-11-20 20:47:31.344184;Erro;Erro;
172.23.72.14;2023-11-20 20:47:49.776225;Erro;Erro;
172.23.72.14;2023-11-20 20:48:06.160203;Erro;Erro;
172.23.72.14;2023-11-20 20:48:24.600161;Erro;Erro;
172.23.72.14;2023-11-20 20:48:40.976222;Erro;Erro;
172.23.72.14;2023-11-20 20:48:57.360056;Erro;Erro;
172.23.72.14;2023-11-20 20:49:15.792210;Erro;Erro;
172.23.72.14;2023-11-20 20:49:34.228171;Erro;Erro;
172.23.72.14;2023-11-20 20:49:50.608216;Erro;Erro;
172.23.72.14;2023-11-20 20:50:06.992196;Erro;Erro;
172.23.72.14;2023-11-20 20:50:25.424207;Erro;Erro;
172.23.72.14;2023-11-20 20:50:41.808200;Erro;Erro;
172.23.72.14;2023-11-20 20:51:00.240227;Erro;Erro;
172.23.72.14;2023-11-20 20:51:16.624201;Erro;Erro;
172.23.72.14;2023-11-20 20:51:35.056217;Erro;Erro;
172.23.72.14;2023-11-20 20:51:51.440202;Erro;Erro;
172.23.72.14;2023-11-20 20:52:07.824071;Erro;Erro;
172.23.72.14;2023-11-20 20:52:26.256227;Erro;Erro;
172.23.72.14;2023-11-20 20:52:42.640060;Erro;Erro;
172.23.72.14;2023-11-20 20:53:01.072207;Erro;Erro;
172.23.72.14;2023-11-20 20:53:17.456231;Erro;Erro;
172.23.72.14;2023-11-20 20:53:33.840074;Erro;Erro;
172.23.72.14;2023-11-20 20:53:52.272201;Erro;Erro;
172.23.72.14;2023-11-20 20:54:08.656167;Erro;Erro;
172.23.72.14;2023-11-20 20:54:27.088221;Erro;Erro;
172.23.72.14;2023-11-20 20:54:43.472195;Erro;Erro;
172.23.72.14;2023-11-20 20:55:01.908230;Erro;Erro;
172.23.72.14;2023-11-20 20:55:18.288208;Erro;Erro;
172.23.72.14;2023-11-20 20:55:36.720224;Erro;Erro;
172.23.72.14;2023-11-20 20:55:53.104203;Erro;Erro;
172.23.72.14;2023-11-20 20:56:11.536238;Erro;Erro;
172.23.72.14;2023-11-20 20:56:27.920202;Erro;Erro;
172.23.72.14;2023-11-20 20:56:44.304073;Erro;Erro;
172.23.72.14;2023-11-20 20:57:02.736365;Erro;Erro;
172.23.72.14;2023-11-20 20:57:21.168292;Erro;Erro;
172.23.72.14;2023-11-20 20:57:37.552222;Erro;Erro;
172.23.72.14;2023-11-20 20:57:53.936051;Erro;Erro;
172.23.72.14;2023-11-20 20:58:12.368237;Erro;Erro;
172.23.72.14;2023-11-20 20:58:28.752200;Erro;Erro;
172.23.72.14;2023-11-20 20:58:45.136062;Erro;Erro;
172.23.72.14;2023-11-20 20:59:03.568208;Erro;Erro;
172.23.72.14;2023-11-20 20:59:19.952067;Erro;Erro;
172.23.72.14;2023-11-20 20:59:38.384213;Erro;Erro;
172.23.72.14;2023-11-20 20:59:54.779941;Erro;Erro;
172.23.72.14;2023-11-20 21:00:13.200216;Erro;Erro;
172.23.72.14;2023-11-20 21:00:29.584194;Erro;Erro;
172.23.72.14;2023-11-20 21:00:48.035874;Erro;Erro;
172.23.72.14;2023-11-20 21:01:04.400264;Erro;Erro;
172.23.72.14;2023-11-20 21:01:22.832213;Erro;Erro;
172.23.72.14;2023-11-20 21:01:39.216274;Erro;Erro;
172.23.72.14;2023-11-20 21:01:57.648279;Erro;Erro;
172.23.72.14;2023-11-20 21:02:14.036176;Erro;Erro;
172.23.72.14;2023-11-20 21:02:32.464209;Erro;Erro;
172.23.72.14;2023-11-20 21:02:48.852173;Erro;Erro;
172.23.72.14;2023-11-20 21:03:05.232207;Erro;Erro;
172.23.72.14;2023-11-20 21:03:23.683905;Erro;Erro;
172.23.72.14;2023-11-20 21:03:40.048195;Erro;Erro;
172.23.72.14;2023-11-20 21:03:56.432081;Erro;Erro;
172.23.72.14;2023-11-20 21:04:14.872200;Erro;Erro;
172.23.72.14;2023-11-20 21:04:31.259956;Erro;Erro;
172.23.72.14;2023-11-20 21:04:49.684216;Erro;Erro;
172.23.72.14;2023-11-20 21:05:06.064208;Erro;Erro;
172.23.72.14;2023-11-20 21:05:24.496239;Erro;Erro;
172.23.72.14;2023-11-20 21:05:40.884217;Erro;Erro;
172.23.72.14;2023-11-20 21:05:59.312229;Erro;Erro;
172.23.72.14;2023-11-20 21:06:15.696274;Erro;Erro;
172.23.72.14;2023-11-20 21:06:34.128231;Erro;Erro;
172.23.72.14;2023-11-20 21:06:50.512198;Erro;Erro;
172.23.72.14;2023-11-20 21:07:08.944233;Erro;Erro;
172.23.72.14;2023-11-20 21:07:25.328215;Erro;Erro;
172.23.72.14;2023-11-20 21:07:41.712179;Erro;Erro;
172.23.72.14;2023-11-20 21:08:00.148239;Erro;Erro;
172.23.72.14;2023-11-20 21:08:16.528040;Erro;Erro;
172.23.72.14;2023-11-20 21:08:34.964171;Erro;Erro;
172.23.72.14;2023-11-20 21:08:51.344205;Erro;Erro;
172.23.72.14;2023-11-20 21:09:07.728073;Erro;Erro;
172.23.72.14;2023-11-20 21:09:26.160212;Erro;Erro;
172.23.72.14;2023-11-20 21:09:42.544026;Erro;Erro;
172.23.72.14;2023-11-20 21:10:00.987937;Erro;Erro;
172.23.72.14;2023-11-20 21:10:17.360204;Erro;Erro;
172.23.72.14;2023-11-20 21:10:35.792208;Erro;Erro;
172.23.72.14;2023-11-20 21:10:52.176202;Erro;Erro;
172.23.72.14;2023-11-20 21:11:10.608161;Erro;Erro;
172.23.72.14;2023-11-20 21:11:26.992263;Erro;Erro;
172.23.72.14;2023-11-20 21:11:43.376063;Erro;Erro;
172.23.72.14;2023-11-20 21:12:01.816160;Erro;Erro;
172.23.72.14;2023-11-20 21:12:18.200193;Erro;Erro;
172.23.72.14;2023-11-20 21:12:36.624232;Erro;Erro;
172.23.72.14;2023-11-20 21:12:53.008219;Erro;Erro;
172.23.72.14;2023-11-20 21:13:11.444166;Erro;Erro;
172.23.72.14;2023-11-20 21:13:27.824213;Erro;Erro;
172.23.72.14;2023-11-20 21:13:46.256259;Erro;Erro;
172.23.72.14;2023-11-20 21:14:02.640223;Erro;Erro;
172.23.72.14;2023-11-20 21:14:19.024201;Erro;Erro;
172.23.72.14;2023-11-20 21:14:37.456226;Erro;Erro;
172.23.72.14;2023-11-20 21:14:53.840240;Erro;Erro;
172.23.72.14;2023-11-20 21:15:12.276162;Erro;Erro;
172.23.72.14;2023-11-20 21:15:28.656222;Erro;Erro;
172.23.72.14;2023-11-20 21:15:47.088231;Erro;Erro;
172.23.72.14;2023-11-20 21:16:03.476216;Erro;Erro;
172.23.72.14;2023-11-20 21:16:19.856219;Erro;Erro;
172.23.72.14;2023-11-20 21:16:38.288224;Erro;Erro;
172.23.72.14;2023-11-20 21:16:54.683935;Erro;Erro;
172.23.72.14;2023-11-20 21:17:13.104220;Erro;Erro;
172.23.72.14;2023-11-20 21:17:29.488204;Erro;Erro;
172.23.72.14;2023-11-20 21:17:47.931904;Erro;Erro;
172.23.72.14;2023-11-20 21:18:04.304257;Erro;Erro;
172.23.72.14;2023-11-20 21:18:22.736231;Erro;Erro;
172.23.72.14;2023-11-20 21:18:39.120217;Erro;Erro;
172.23.72.14;2023-11-20 21:18:55.504114;Erro;Erro;
172.23.72.14;2023-11-20 21:19:13.936222;Erro;Erro;
172.23.72.14;2023-11-20 21:19:30.320064;Erro;Erro;
172.23.72.14;2023-11-20 21:19:48.752214;Erro;Erro;
172.23.72.14;2023-11-20 21:20:05.136189;Erro;Erro;
172.23.72.14;2023-11-20 21:20:23.568243;Erro;Erro;
172.23.72.14;2023-11-20 21:20:39.952199;Erro;Erro;
172.23.72.14;2023-11-20 21:20:56.336234;Erro;Erro;
172.23.72.14;2023-11-20 21:21:14.768205;Erro;Erro;
172.23.72.14;2023-11-20 21:21:31.163958;Erro;Erro;
172.23.72.14;2023-11-20 21:21:49.584245;Erro;Erro;
172.23.72.14;2023-11-20 21:22:05.968249;Erro;Erro;
172.23.72.14;2023-11-20 21:22:24.400213;Erro;Erro;
172.23.72.14;2023-11-20 21:22:40.784064;Erro;Erro;
172.23.72.14;2023-11-20 21:22:59.227934;Erro;Erro;
172.23.72.14;2023-11-20 21:23:15.600222;Erro;Erro;
172.23.72.14;2023-11-20 21:23:34.033190;Erro;Erro;
172.23.72.14;2023-11-20 21:23:50.416186;Erro;Erro;
172.23.72.14;2023-11-20 21:24:08.856165;Erro;Erro;
172.23.72.14;2023-11-20 21:24:25.239951;Erro;Erro;
172.23.72.14;2023-11-20 21:24:41.616222;Erro;Erro;
172.23.72.14;2023-11-20 21:25:00.059930;Erro;Erro;
172.23.72.14;2023-11-20 21:25:16.432161;Erro;Erro;
172.23.72.14;2023-11-20 21:25:34.864214;Erro;Erro;
172.23.72.14;2023-11-20 21:25:51.248230;Erro;Erro;
172.23.72.14;2023-11-20 21:26:09.680287;Erro;Erro;
172.23.72.14;2023-11-20 21:26:26.075956;Erro;Erro;
172.23.72.14;2023-11-20 21:26:42.448214;Erro;Erro;
172.23.72.14;2023-11-20 21:27:00.880201;Erro;Erro;
172.23.72.14;2023-11-20 21:27:17.264175;Erro;Erro;
172.23.72.14;2023-11-20 21:27:35.704163;Erro;Erro;
172.23.72.14;2023-11-20 21:27:52.084222;Erro;Erro;
172.23.72.14;2023-11-20 21:28:10.512054;Erro;Erro;
