172.23.72.174;2022-12-15 10:23:51.416058;Erro;Erro;
172.23.72.174;2023-11-20 15:32:05.776235;Erro;Erro;
172.23.72.174;2023-11-20 15:32:22.160220;Erro;Erro;
172.23.72.174;2023-11-20 15:32:40.592228;Erro;Erro;
172.23.72.174;2023-11-20 15:32:56.984155;Erro;Erro;
172.23.72.174;2023-11-20 15:33:15.408237;Erro;Erro;
172.23.72.174;2023-11-20 15:33:29.767942;Erro;Erro;
172.23.72.174;2023-11-20 15:33:48.184156;Erro;Erro;
172.23.72.174;2023-11-20 15:34:06.612176;Erro;Erro;
172.23.72.174;2023-11-20 15:34:22.992246;Erro;Erro;
172.23.72.174;2023-11-20 15:34:41.424265;Erro;Erro;
172.23.72.174;2023-11-20 15:34:57.819948;Erro;Erro;
172.23.72.174;2023-11-20 15:35:14.211948;Erro;Erro;
172.23.72.174;2023-11-20 15:35:32.643949;Erro;Erro;
172.23.72.174;2023-11-20 15:35:49.023907;Erro;Erro;
172.23.72.174;2023-11-20 15:36:07.464056;Erro;Erro;
172.23.72.174;2023-11-20 15:36:23.835953;Erro;Erro;
172.23.72.174;2023-11-20 15:36:42.275933;Erro;Erro;
172.23.72.174;2023-11-20 15:36:58.655904;Erro;Erro;
172.23.72.174;2023-11-20 15:37:17.076162;Erro;Erro;
172.23.72.174;2023-11-20 15:37:33.479919;Erro;Erro;
172.23.72.174;2023-11-20 15:37:51.903912;Erro;Erro;
172.23.72.174;2023-11-20 15:38:08.291955;Erro;Erro;
172.23.72.174;2023-11-20 15:38:26.704198;Erro;Erro;
172.23.72.174;2023-11-20 15:38:43.088242;Erro;Erro;
172.23.72.174;2023-11-20 15:39:01.528163;Erro;Erro;
172.23.72.174;2023-11-20 15:39:17.904232;Erro;Erro;
172.23.72.174;2023-11-20 15:39:36.347919;Erro;Erro;
172.23.72.174;2023-11-20 15:39:52.720221;Erro;Erro;
172.23.72.174;2023-11-20 15:40:11.152227;Erro;Erro;
172.23.72.174;2023-11-20 15:40:27.559892;Erro;Erro;
172.23.72.174;2023-11-20 15:40:45.972175;Erro;Erro;
172.23.72.174;2023-11-20 15:41:02.356166;Erro;Erro;
172.23.72.174;2023-11-20 15:41:18.751935;Erro;Erro;
172.23.72.174;2023-11-20 15:41:37.168258;Erro;Erro;
172.23.72.174;2023-11-20 15:41:55.611928;Erro;Erro;
172.23.72.174;2023-11-20 15:42:11.984224;Erro;Erro;
172.23.72.174;2023-11-20 15:42:28.387959;Erro;Erro;
172.23.72.174;2023-11-20 15:42:46.804173;Erro;Erro;
172.23.72.174;2023-11-20 15:43:03.195948;Erro;Erro;
172.23.72.174;2023-11-20 15:43:21.624148;Erro;Erro;
172.23.72.174;2023-11-20 15:43:38.000194;Erro;Erro;
172.23.72.174;2023-11-20 15:43:56.436170;Erro;Erro;
172.23.72.174;2023-11-20 15:44:12.824140;Erro;Erro;
172.23.72.174;2023-11-20 15:44:29.223938;Erro;Erro;
172.23.72.174;2023-11-20 15:44:49.684170;Erro;Erro;
172.23.72.174;2023-11-20 15:45:04.024151;Erro;Erro;
172.23.72.174;2023-11-20 15:45:22.459980;Erro;Erro;
172.23.72.174;2023-11-20 15:45:38.840161;Erro;Erro;
172.23.72.174;2023-11-20 15:45:57.283925;Erro;Erro;
172.23.72.174;2023-11-20 15:46:13.667951;Erro;Erro;
172.23.72.174;2023-11-20 15:46:32.091968;Erro;Erro;
172.23.72.174;2023-11-20 15:46:48.480012;Erro;Erro;
172.23.72.174;2023-11-20 15:47:06.900178;Erro;Erro;
172.23.72.174;2023-11-20 15:47:23.295917;Erro;Erro;
172.23.72.174;2023-11-20 15:47:41.720161;Erro;Erro;
172.23.72.174;2023-11-20 15:47:58.096310;Erro;Erro;
172.23.72.174;2023-11-20 15:48:16.528216;Erro;Erro;
172.23.72.174;2023-11-20 15:48:32.927932;Erro;Erro;
172.23.72.174;2023-11-20 15:48:51.355937;Erro;Erro;
172.23.72.174;2023-11-20 15:49:07.743926;Erro;Erro;
172.23.72.174;2023-11-20 15:49:26.164169;Erro;Erro;
172.23.72.174;2023-11-20 15:49:42.548173;Erro;Erro;
172.23.72.174;2023-11-20 15:50:00.976218;Erro;Erro;
172.23.72.174;2023-11-20 15:50:17.371932;Erro;Erro;
172.23.72.174;2023-11-20 15:50:35.792222;Erro;Erro;
172.23.72.174;2023-11-20 15:50:52.180168;Erro;Erro;
172.23.72.174;2023-11-20 15:51:10.608109;Erro;Erro;
172.23.72.174;2023-11-20 15:51:27.000164;Erro;Erro;
172.23.72.174;2023-11-20 15:51:45.424242;Erro;Erro;
172.23.72.174;2023-11-20 15:52:01.812163;Erro;Erro;
172.23.72.174;2023-11-20 15:52:20.240248;Erro;Erro;
172.23.72.174;2023-11-20 15:52:34.587984;Erro;Erro;
172.23.72.174;2023-11-20 15:52:53.023947;Erro;Erro;
172.23.72.174;2023-11-20 15:53:09.415936;Erro;Erro;
172.23.72.174;2023-11-20 15:53:27.847917;Erro;Erro;
172.23.72.174;2023-11-20 15:53:44.216162;Erro;Erro;
172.23.72.174;2023-11-20 15:54:02.651929;Erro;Erro;
172.23.72.174;2023-11-20 15:54:19.043943;Erro;Erro;
172.23.72.174;2023-11-20 15:54:37.471920;Erro;Erro;
172.23.72.174;2023-11-20 15:54:53.848171;Erro;Erro;
172.23.72.174;2023-11-20 15:55:12.287907;Erro;Erro;
172.23.72.174;2023-11-20 15:55:28.656232;Erro;Erro;
172.23.72.174;2023-11-20 15:55:47.096153;Erro;Erro;
172.23.72.174;2023-11-20 15:56:03.495754;Erro;Erro;
172.23.72.174;2023-11-20 15:56:21.912190;Erro;Erro;
172.23.72.174;2023-11-20 15:56:38.296161;Erro;Erro;
172.23.72.174;2023-11-20 15:56:56.735977;Erro;Erro;
172.23.72.174;2023-11-20 15:57:13.112161;Erro;Erro;
172.23.72.174;2023-11-20 15:57:31.540165;Erro;Erro;
172.23.72.174;2023-11-20 15:57:45.876197;Erro;Erro;
172.23.72.174;2023-11-20 15:58:06.371881;Erro;Erro;
172.23.72.174;2023-11-20 15:58:20.703904;Erro;Erro;
172.23.72.174;2023-11-20 15:58:39.139961;Erro;Erro;
172.23.72.174;2023-11-20 15:58:55.519904;Erro;Erro;
172.23.72.174;2023-11-20 15:59:13.948004;Erro;Erro;
172.23.72.174;2023-11-20 15:59:30.324215;Erro;Erro;
172.23.72.174;2023-11-20 15:59:48.767901;Erro;Erro;
172.23.72.174;2023-11-20 16:00:05.144168;Erro;Erro;
172.23.72.174;2023-11-20 16:00:23.568220;Erro;Erro;
172.23.72.174;2023-11-20 16:00:39.971957;Erro;Erro;
172.23.72.174;2023-11-20 16:00:58.392153;Erro;Erro;
172.23.72.174;2023-11-20 16:01:14.776154;Erro;Erro;
172.23.72.174;2023-11-20 16:01:33.200235;Erro;Erro;
172.23.72.174;2023-11-20 16:01:49.588202;Erro;Erro;
172.23.72.174;2023-11-20 16:02:08.016239;Erro;Erro;
172.23.72.174;2023-11-20 16:02:24.404183;Erro;Erro;
172.23.72.174;2023-11-20 16:02:42.832230;Erro;Erro;
172.23.72.174;2023-11-20 16:02:59.231903;Erro;Erro;
172.23.72.174;2023-11-20 16:03:17.656162;Erro;Erro;
172.23.72.174;2023-11-20 16:03:34.036193;Erro;Erro;
172.23.72.174;2023-11-20 16:03:52.464233;Erro;Erro;
172.23.72.174;2023-11-20 16:04:08.852168;Erro;Erro;
172.23.72.174;2023-11-20 16:04:27.291844;Erro;Erro;
172.23.72.174;2023-11-20 16:04:43.664249;Erro;Erro;
172.23.72.174;2023-11-20 16:05:02.100156;Erro;Erro;
172.23.72.174;2023-11-20 16:05:18.480242;Erro;Erro;
172.23.72.174;2023-11-20 16:05:36.916167;Erro;Erro;
172.23.72.174;2023-11-20 16:05:53.300171;Erro;Erro;
172.23.72.174;2023-11-20 16:06:11.732174;Erro;Erro;
172.23.72.174;2023-11-20 16:06:28.112224;Erro;Erro;
172.23.72.174;2023-11-20 16:06:46.544232;Erro;Erro;
172.23.72.174;2023-11-20 16:07:00.903931;Erro;Erro;
172.23.72.174;2023-11-20 16:07:19.316207;Erro;Erro;
172.23.72.174;2023-11-20 16:07:35.707936;Erro;Erro;
172.23.72.174;2023-11-20 16:07:54.139932;Erro;Erro;
172.23.72.174;2023-11-20 16:08:10.535924;Erro;Erro;
172.23.72.174;2023-11-20 16:08:28.967906;Erro;Erro;
172.23.72.174;2023-11-20 16:08:45.343901;Erro;Erro;
172.23.72.174;2023-11-20 16:09:03.760216;Erro;Erro;
172.23.72.174;2023-11-20 16:09:20.159910;Erro;Erro;
172.23.72.174;2023-11-20 16:09:38.584154;Erro;Erro;
172.23.72.174;2023-11-20 16:09:54.960224;Erro;Erro;
172.23.72.174;2023-11-20 16:10:13.392223;Erro;Erro;
172.23.72.174;2023-11-20 16:10:29.780170;Erro;Erro;
172.23.72.174;2023-11-20 16:10:48.223982;Erro;Erro;
172.23.72.174;2023-11-20 16:11:04.592227;Erro;Erro;
172.23.72.174;2023-11-20 16:11:23.035946;Erro;Erro;
172.23.72.174;2023-11-20 16:11:39.416165;Erro;Erro;
172.23.72.174;2023-11-20 16:11:57.875960;Erro;Erro;
172.23.72.174;2023-11-20 16:12:14.232161;Erro;Erro;
172.23.72.174;2023-11-20 16:12:32.667966;Erro;Erro;
172.23.72.174;2023-11-20 16:12:49.048160;Erro;Erro;
172.23.72.174;2023-11-20 16:13:07.476181;Erro;Erro;
172.23.72.174;2023-11-20 16:13:23.864169;Erro;Erro;
172.23.72.174;2023-11-20 16:13:42.296157;Erro;Erro;
172.23.72.174;2023-11-20 16:13:58.676163;Erro;Erro;
172.23.72.174;2023-11-20 16:14:17.104242;Erro;Erro;
172.23.72.174;2023-11-20 16:14:33.488250;Erro;Erro;
172.23.72.174;2023-11-20 16:14:51.920217;Erro;Erro;
172.23.72.174;2023-11-20 16:15:08.312160;Erro;Erro;
172.23.72.174;2023-11-20 16:15:24.703921;Erro;Erro;
172.23.72.174;2023-11-20 16:15:43.120247;Erro;Erro;
172.23.72.174;2023-11-20 16:15:59.516000;Erro;Erro;
172.23.72.174;2023-11-20 16:16:17.936224;Erro;Erro;
172.23.72.174;2023-11-20 16:16:34.324182;Erro;Erro;
172.23.72.174;2023-11-20 16:16:52.752219;Erro;Erro;
172.23.72.174;2023-11-20 16:17:09.147926;Erro;Erro;
172.23.72.174;2023-11-20 16:17:27.568215;Erro;Erro;
172.23.72.174;2023-11-20 16:17:43.975917;Erro;Erro;
172.23.72.174;2023-11-20 16:18:02.392186;Erro;Erro;
172.23.72.174;2023-11-20 16:18:18.791896;Erro;Erro;
172.23.72.174;2023-11-20 16:18:35.167906;Erro;Erro;
172.23.72.174;2023-11-20 16:18:53.588183;Erro;Erro;
172.23.72.174;2023-11-20 16:19:09.983894;Erro;Erro;
172.23.72.174;2023-11-20 16:19:28.400233;Erro;Erro;
172.23.72.174;2023-11-20 16:19:44.796068;Erro;Erro;
172.23.72.174;2023-11-20 16:20:03.220165;Erro;Erro;
172.23.72.174;2023-11-20 16:20:21.648236;Erro;Erro;
172.23.72.174;2023-11-20 16:20:38.032221;Erro;Erro;
172.23.72.174;2023-11-20 16:20:54.431946;Erro;Erro;
172.23.72.174;2023-11-20 16:21:12.867936;Erro;Erro;
172.23.72.174;2023-11-20 16:21:29.236236;Erro;Erro;
172.23.72.174;2023-11-20 16:21:47.668170;Erro;Erro;
172.23.72.174;2023-11-20 16:22:04.075788;Erro;Erro;
172.23.72.174;2023-11-20 16:22:22.480208;Erro;Erro;
172.23.72.174;2023-11-20 16:22:38.868178;Erro;Erro;
172.23.72.174;2023-11-20 16:22:55.268064;Erro;Erro;
172.23.72.174;2023-11-20 16:23:13.699903;Erro;Erro;
172.23.72.174;2023-11-20 16:23:30.083925;Erro;Erro;
172.23.72.174;2023-11-20 16:23:48.507946;Erro;Erro;
172.23.72.174;2023-11-20 16:24:04.895908;Erro;Erro;
172.23.72.174;2023-11-20 16:24:23.312214;Erro;Erro;
172.23.72.174;2023-11-20 16:24:39.707944;Erro;Erro;
172.23.72.174;2023-11-20 16:24:58.136166;Erro;Erro;
172.23.72.174;2023-11-20 16:25:14.527922;Erro;Erro;
172.23.72.174;2023-11-20 16:25:32.952196;Erro;Erro;
172.23.72.174;2023-11-20 16:25:49.351921;Erro;Erro;
172.23.72.174;2023-11-20 16:26:07.764167;Erro;Erro;
172.23.72.174;2023-11-20 16:26:24.155960;Erro;Erro;
172.23.72.174;2023-11-20 16:26:42.576223;Erro;Erro;
172.23.72.174;2023-11-20 16:26:58.967926;Erro;Erro;
172.23.72.174;2023-11-20 16:27:17.392228;Erro;Erro;
172.23.72.174;2023-11-20 16:27:33.780243;Erro;Erro;
172.23.72.174;2023-11-20 16:27:52.216158;Erro;Erro;
172.23.72.174;2023-11-20 16:28:08.596171;Erro;Erro;
172.23.72.174;2023-11-20 16:28:27.028236;Erro;Erro;
172.23.72.174;2023-11-20 16:28:43.408224;Erro;Erro;
172.23.72.174;2023-11-20 16:29:01.848167;Erro;Erro;
172.23.72.174;2023-11-20 16:29:18.224215;Erro;Erro;
172.23.72.174;2023-11-20 16:29:36.656241;Erro;Erro;
172.23.72.174;2023-11-20 16:29:53.040219;Erro;Erro;
172.23.72.174;2023-11-20 16:30:11.476215;Erro;Erro;
172.23.72.174;2023-11-20 16:30:27.860167;Erro;Erro;
172.23.72.174;2023-11-20 16:30:46.288241;Erro;Erro;
172.23.72.174;2023-11-20 16:31:02.687901;Erro;Erro;
172.23.72.174;2023-11-20 16:31:19.079950;Erro;Erro;
172.23.72.174;2023-11-20 16:31:35.459942;Erro;Erro;
172.23.72.174;2023-11-20 16:31:53.876170;Erro;Erro;
172.23.72.174;2023-11-20 16:32:10.271901;Erro;Erro;
172.23.72.174;2023-11-20 16:32:28.711942;Erro;Erro;
172.23.72.174;2023-11-20 16:32:45.080166;Erro;Erro;
172.23.72.174;2023-11-20 16:33:03.512156;Erro;Erro;
172.23.72.174;2023-11-20 16:33:21.936214;Erro;Erro;
172.23.72.174;2023-11-20 16:33:38.324161;Erro;Erro;
172.23.72.174;2023-11-20 16:33:54.708178;Erro;Erro;
172.23.72.174;2023-11-20 16:34:13.155957;Erro;Erro;
172.23.72.174;2023-11-20 16:34:29.535906;Erro;Erro;
172.23.72.174;2023-11-20 16:34:47.967897;Erro;Erro;
172.23.72.174;2023-11-20 16:35:04.347933;Erro;Erro;
172.23.72.174;2023-11-20 16:35:22.783912;Erro;Erro;
172.23.72.174;2023-11-20 16:35:39.156174;Erro;Erro;
172.23.72.174;2023-11-20 16:35:57.592146;Erro;Erro;
172.23.72.174;2023-11-20 16:36:13.976167;Erro;Erro;
172.23.72.174;2023-11-20 16:36:32.411936;Erro;Erro;
172.23.72.174;2023-11-20 16:36:48.795969;Erro;Erro;
172.23.72.174;2023-11-20 16:37:07.216229;Erro;Erro;
172.23.72.174;2023-11-20 16:37:23.608169;Erro;Erro;
172.23.72.174;2023-11-20 16:37:42.032213;Erro;Erro;
172.23.72.174;2023-11-20 16:37:58.420171;Erro;Erro;
172.23.72.174;2023-11-20 16:38:16.859934;Erro;Erro;
172.23.72.174;2023-11-20 16:38:33.232221;Erro;Erro;
172.23.72.174;2023-11-20 16:38:51.672297;Erro;Erro;
172.23.72.174;2023-11-20 16:39:06.015895;Erro;Erro;
172.23.72.174;2023-11-20 16:39:24.443930;Erro;Erro;
172.23.72.174;2023-11-20 16:39:42.868172;Erro;Erro;
172.23.72.174;2023-11-20 16:40:01.300175;Erro;Erro;
172.23.72.174;2023-11-20 16:40:15.655923;Erro;Erro;
172.23.72.174;2023-11-20 16:40:34.079944;Erro;Erro;
172.23.72.174;2023-11-20 16:40:50.456174;Erro;Erro;
172.23.72.174;2023-11-20 16:41:08.907950;Erro;Erro;
172.23.72.174;2023-11-20 16:41:25.279907;Erro;Erro;
172.23.72.174;2023-11-20 16:41:43.711905;Erro;Erro;
172.23.72.174;2023-11-20 16:42:00.095899;Erro;Erro;
172.23.72.174;2023-11-20 16:42:18.523936;Erro;Erro;
172.23.72.174;2023-11-20 16:42:34.896217;Erro;Erro;
172.23.72.174;2023-11-20 16:42:53.351909;Erro;Erro;
172.23.72.174;2023-11-20 16:43:09.735910;Erro;Erro;
172.23.72.174;2023-11-20 16:43:28.152167;Erro;Erro;
172.23.72.174;2023-11-20 16:43:44.543895;Erro;Erro;
172.23.72.174;2023-11-20 16:44:02.960230;Erro;Erro;
172.23.72.174;2023-11-20 16:44:19.344213;Erro;Erro;
172.23.72.174;2023-11-20 16:44:37.784151;Erro;Erro;
172.23.72.174;2023-11-20 16:44:54.164166;Erro;Erro;
172.23.72.174;2023-11-20 16:45:12.596175;Erro;Erro;
172.23.72.174;2023-11-20 16:45:28.984152;Erro;Erro;
172.23.72.174;2023-11-20 16:45:47.412207;Erro;Erro;
172.23.72.174;2023-11-20 16:46:03.800161;Erro;Erro;
172.23.72.174;2023-11-20 16:46:22.235928;Erro;Erro;
172.23.72.174;2023-11-20 16:46:38.616197;Erro;Erro;
172.23.72.174;2023-11-20 16:46:57.040220;Erro;Erro;
172.23.72.174;2023-11-20 16:47:13.424240;Erro;Erro;
172.23.72.174;2023-11-20 16:47:29.823931;Erro;Erro;
172.23.72.174;2023-11-20 16:47:48.240223;Erro;Erro;
172.23.72.174;2023-11-20 16:48:04.628170;Erro;Erro;
172.23.72.174;2023-11-20 16:48:23.056245;Erro;Erro;
172.23.72.174;2023-11-20 16:48:39.451923;Erro;Erro;
172.23.72.174;2023-11-20 16:48:57.872228;Erro;Erro;
172.23.72.174;2023-11-20 16:49:14.260171;Erro;Erro;
172.23.72.174;2023-11-20 16:49:32.711663;Erro;Erro;
172.23.72.174;2023-11-20 16:49:49.083957;Erro;Erro;
172.23.72.174;2023-11-20 16:50:05.476066;Erro;Erro;
172.23.72.174;2023-11-20 16:50:23.903756;Erro;Erro;
172.23.72.174;2023-11-20 16:50:40.291915;Erro;Erro;
172.23.72.174;2023-11-20 16:50:58.712165;Erro;Erro;
172.23.72.174;2023-11-20 16:51:15.111902;Erro;Erro;
172.23.72.174;2023-11-20 16:51:33.520234;Erro;Erro;
172.23.72.174;2023-11-20 16:51:49.919909;Erro;Erro;
172.23.72.174;2023-11-20 16:52:08.340200;Erro;Erro;
172.23.72.174;2023-11-20 16:52:24.735907;Erro;Erro;
172.23.72.174;2023-11-20 16:52:43.160167;Erro;Erro;
172.23.72.174;2023-11-20 16:52:59.559910;Erro;Erro;
172.23.72.174;2023-11-20 16:53:17.968287;Erro;Erro;
172.23.72.174;2023-11-20 16:53:34.364023;Erro;Erro;
172.23.72.174;2023-11-20 16:53:52.784232;Erro;Erro;
172.23.72.174;2023-11-20 16:54:09.176154;Erro;Erro;
172.23.72.174;2023-11-20 16:54:27.600270;Erro;Erro;
172.23.72.174;2023-11-20 16:54:43.988166;Erro;Erro;
172.23.72.174;2023-11-20 16:55:02.416232;Erro;Erro;
172.23.72.174;2023-11-20 16:55:18.815902;Erro;Erro;
172.23.72.174;2023-11-20 16:55:35.199941;Erro;Erro;
172.23.72.174;2023-11-20 16:55:53.631904;Erro;Erro;
172.23.72.174;2023-11-20 16:56:10.011973;Erro;Erro;
172.23.72.174;2023-11-20 16:56:28.440167;Erro;Erro;
172.23.72.174;2023-11-20 16:56:44.831895;Erro;Erro;
172.23.72.174;2023-11-20 16:57:03.248213;Erro;Erro;
172.23.72.174;2023-11-20 16:57:19.655926;Erro;Erro;
172.23.72.174;2023-11-20 16:57:38.068169;Erro;Erro;
172.23.72.174;2023-11-20 16:57:54.467913;Erro;Erro;
172.23.72.174;2023-11-20 16:58:12.888155;Erro;Erro;
172.23.72.174;2023-11-20 16:58:29.275935;Erro;Erro;
172.23.72.174;2023-11-20 16:58:47.696221;Erro;Erro;
172.23.72.174;2023-11-20 16:59:04.095905;Erro;Erro;
172.23.72.174;2023-11-20 16:59:22.512253;Erro;Erro;
172.23.72.174;2023-11-20 16:59:38.900171;Erro;Erro;
172.23.72.174;2023-11-20 16:59:55.295906;Erro;Erro;
172.23.72.174;2023-11-20 17:00:13.735924;Erro;Erro;
172.23.72.174;2023-11-20 17:00:32.144273;Erro;Erro;
172.23.72.174;2023-11-20 17:00:48.532201;Erro;Erro;
172.23.72.174;2023-11-20 17:01:04.923932;Erro;Erro;
172.23.72.174;2023-11-20 17:01:23.367889;Erro;Erro;
172.23.72.174;2023-11-20 17:01:39.751904;Erro;Erro;
172.23.72.174;2023-11-20 17:01:58.175892;Erro;Erro;
172.23.72.174;2023-11-20 17:02:14.555977;Erro;Erro;
172.23.72.174;2023-11-20 17:02:32.999895;Erro;Erro;
172.23.72.174;2023-11-20 17:02:49.387939;Erro;Erro;
172.23.72.174;2023-11-20 17:03:07.800162;Erro;Erro;
172.23.72.174;2023-11-20 17:03:24.191976;Erro;Erro;
172.23.72.174;2023-11-20 17:03:42.612157;Erro;Erro;
172.23.72.174;2023-11-20 17:03:58.992230;Erro;Erro;
172.23.72.174;2023-11-20 17:04:15.391901;Erro;Erro;
172.23.72.174;2023-11-20 17:04:33.823905;Erro;Erro;
172.23.72.174;2023-11-20 17:04:50.207899;Erro;Erro;
172.23.72.174;2023-11-20 17:05:08.635916;Erro;Erro;
172.23.72.174;2023-11-20 17:05:25.016145;Erro;Erro;
172.23.72.174;2023-11-20 17:05:43.444162;Erro;Erro;
172.23.72.174;2023-11-20 17:05:59.835946;Erro;Erro;
172.23.72.174;2023-11-20 17:06:18.256229;Erro;Erro;
172.23.72.174;2023-11-20 17:06:34.667941;Erro;Erro;
172.23.72.174;2023-11-20 17:06:51.024208;Erro;Erro;
172.23.72.174;2023-11-20 17:07:09.471907;Erro;Erro;
172.23.72.174;2023-11-20 17:07:25.848165;Erro;Erro;
172.23.72.174;2023-11-20 17:07:44.280160;Erro;Erro;
172.23.72.174;2023-11-20 17:08:00.664248;Erro;Erro;
172.23.72.174;2023-11-20 17:08:19.107924;Erro;Erro;
172.23.72.174;2023-11-20 17:08:35.480191;Erro;Erro;
172.23.72.174;2023-11-20 17:08:53.923979;Erro;Erro;
172.23.72.174;2023-11-20 17:09:10.288208;Erro;Erro;
172.23.72.174;2023-11-20 17:09:28.731934;Erro;Erro;
172.23.72.174;2023-11-20 17:09:45.119904;Erro;Erro;
172.23.72.174;2023-11-20 17:10:03.536258;Erro;Erro;
172.23.72.174;2023-11-20 17:10:19.931947;Erro;Erro;
172.23.72.174;2023-11-20 17:10:38.356169;Erro;Erro;
172.23.72.174;2023-11-20 17:10:54.747926;Erro;Erro;
172.23.72.174;2023-11-20 17:11:13.176172;Erro;Erro;
172.23.72.174;2023-11-20 17:11:29.563932;Erro;Erro;
172.23.72.174;2023-11-20 17:11:47.988171;Erro;Erro;
172.23.72.174;2023-11-20 17:12:04.379910;Erro;Erro;
172.23.72.174;2023-11-20 17:12:22.804157;Erro;Erro;
172.23.72.174;2023-11-20 17:12:39.195931;Erro;Erro;
172.23.72.174;2023-11-20 17:12:55.572173;Erro;Erro;
172.23.72.174;2023-11-20 17:13:14.004170;Erro;Erro;
172.23.72.174;2023-11-20 17:13:30.395971;Erro;Erro;
172.23.72.174;2023-11-20 17:13:48.827943;Erro;Erro;
172.23.72.174;2023-11-20 17:14:05.215907;Erro;Erro;
172.23.72.174;2023-11-20 17:14:23.640160;Erro;Erro;
172.23.72.174;2023-11-20 17:14:40.027935;Erro;Erro;
172.23.72.174;2023-11-20 17:14:58.448221;Erro;Erro;
172.23.72.174;2023-11-20 17:15:14.847894;Erro;Erro;
172.23.72.174;2023-11-20 17:15:33.268172;Erro;Erro;
172.23.72.174;2023-11-20 17:15:49.656165;Erro;Erro;
172.23.72.174;2023-11-20 17:16:08.080226;Erro;Erro;
172.23.72.174;2023-11-20 17:16:24.475943;Erro;Erro;
172.23.72.174;2023-11-20 17:16:40.875946;Erro;Erro;
172.23.72.174;2023-11-20 17:16:59.284173;Erro;Erro;
172.23.72.174;2023-11-20 17:17:15.675942;Erro;Erro;
172.23.72.174;2023-11-20 17:17:34.115911;Erro;Erro;
172.23.72.174;2023-11-20 17:17:50.488204;Erro;Erro;
172.23.72.174;2023-11-20 17:18:08.923933;Erro;Erro;
172.23.72.174;2023-11-20 17:18:25.315907;Erro;Erro;
172.23.72.174;2023-11-20 17:18:43.732169;Erro;Erro;
172.23.72.174;2023-11-20 17:19:00.123937;Erro;Erro;
172.23.72.174;2023-11-20 17:19:18.548157;Erro;Erro;
172.23.72.174;2023-11-20 17:19:34.939946;Erro;Erro;
172.23.72.174;2023-11-20 17:19:53.360224;Erro;Erro;
172.23.72.174;2023-11-20 17:20:09.748170;Erro;Erro;
172.23.72.174;2023-11-20 17:20:28.176244;Erro;Erro;
172.23.72.174;2023-11-20 17:20:44.571941;Erro;Erro;
172.23.72.174;2023-11-20 17:21:00.979942;Erro;Erro;
172.23.72.174;2023-11-20 17:21:19.387939;Erro;Erro;
172.23.72.174;2023-11-20 17:21:35.764168;Erro;Erro;
172.23.72.174;2023-11-20 17:21:54.211905;Erro;Erro;
172.23.72.174;2023-11-20 17:22:10.595935;Erro;Erro;
172.23.72.174;2023-11-20 17:22:29.023793;Erro;Erro;
172.23.72.174;2023-11-20 17:22:45.400146;Erro;Erro;
172.23.72.174;2023-11-20 17:23:03.824227;Erro;Erro;
172.23.72.174;2023-11-20 17:23:20.216190;Erro;Erro;
172.23.72.174;2023-11-20 17:23:38.651939;Erro;Erro;
172.23.72.174;2023-11-20 17:23:55.032169;Erro;Erro;
172.23.72.174;2023-11-20 17:24:11.431913;Erro;Erro;
172.23.72.174;2023-11-20 17:24:29.844177;Erro;Erro;
172.23.72.174;2023-11-20 17:24:46.239901;Erro;Erro;
172.23.72.174;2023-11-20 17:25:04.664139;Erro;Erro;
172.23.72.174;2023-11-20 17:25:21.048167;Erro;Erro;
172.23.72.174;2023-11-20 17:25:39.483937;Erro;Erro;
172.23.72.174;2023-11-20 17:25:55.856225;Erro;Erro;
172.23.72.174;2023-11-20 17:26:14.288231;Erro;Erro;
172.23.72.174;2023-11-20 17:26:30.676172;Erro;Erro;
172.23.72.174;2023-11-20 17:26:49.104226;Erro;Erro;
172.23.72.174;2023-11-20 17:27:05.488211;Erro;Erro;
172.23.72.174;2023-11-20 17:27:21.899935;Erro;Erro;
172.23.72.174;2023-11-20 17:27:40.308210;Erro;Erro;
172.23.72.174;2023-11-20 17:27:56.707929;Erro;Erro;
172.23.72.174;2023-11-20 17:28:15.128165;Erro;Erro;
172.23.72.174;2023-11-20 17:28:31.515929;Erro;Erro;
172.23.72.174;2023-11-20 17:28:49.936241;Erro;Erro;
172.23.72.174;2023-11-20 17:29:06.343906;Erro;Erro;
172.23.72.174;2023-11-20 17:29:24.752269;Erro;Erro;
172.23.72.174;2023-11-20 17:29:41.144159;Erro;Erro;
172.23.72.174;2023-11-20 17:29:57.531923;Erro;Erro;
172.23.72.174;2023-11-20 17:30:15.952237;Erro;Erro;
172.23.72.174;2023-11-20 17:30:32.371941;Erro;Erro;
172.23.72.174;2023-11-20 17:30:50.768227;Erro;Erro;
172.23.72.174;2023-11-20 17:31:07.160154;Erro;Erro;
172.23.72.174;2023-11-20 17:31:23.536227;Erro;Erro;
172.23.72.174;2023-11-20 17:31:41.991909;Erro;Erro;
172.23.72.174;2023-11-20 17:31:58.371964;Erro;Erro;
172.23.72.174;2023-11-20 17:32:16.784231;Erro;Erro;
172.23.72.174;2023-11-20 17:32:33.187921;Erro;Erro;
172.23.72.174;2023-11-20 17:32:51.600263;Erro;Erro;
172.23.72.174;2023-11-20 17:33:07.988178;Erro;Erro;
172.23.72.174;2023-11-20 17:33:26.416223;Erro;Erro;
172.23.72.174;2023-11-20 17:33:42.823923;Erro;Erro;
172.23.72.174;2023-11-20 17:34:01.232277;Erro;Erro;
