172.23.72.224;2022-12-15 10:30:24.632124;Erro;Erro;
172.23.72.224;2023-11-21 01:40:33.726509;-20.477247590;-43.918892671
172.23.72.224;2023-11-21 01:40:51.650502;-20.477247499;-43.918892683
172.23.72.224;2023-11-21 01:41:08.504711;-20.477247440;-43.918892735
172.23.72.224;2023-11-21 01:41:26.332683;-20.477247405;-43.918892853
172.23.72.224;2023-11-21 01:41:43.503677;-20.477337629;-43.918741658
172.23.72.224;2023-11-21 01:42:00.711525;-20.477658573;-43.918642751
172.23.72.224;2023-11-21 01:42:17.545169;-20.477503689;-43.918839201
172.23.72.224;2023-11-21 01:42:35.719211;-20.477447092;-43.918915283
172.23.72.224;2023-11-21 01:42:52.456263;-20.477447666;-43.918914569
172.23.72.224;2023-11-21 01:43:09.748661;-20.477448657;-43.918912585
172.23.72.224;2023-11-21 01:43:27.238766;-20.477449056;-43.918912700
172.23.72.224;2023-11-21 01:43:44.337361;-20.477448904;-43.918912771
172.23.72.224;2023-11-21 01:44:02.709739;-20.477448609;-43.918912866
172.23.72.224;2023-11-21 01:44:19.511653;-20.477448463;-43.918913010
172.23.72.224;2023-11-21 01:44:36.965979;-20.477448392;-43.918913129
172.23.72.224;2023-11-21 01:44:53.907104;-20.477448296;-43.918913280
172.23.72.224;2023-11-21 01:45:11.188465;-20.477448233;-43.918913389
172.23.72.224;2023-11-21 01:45:28.836216;-20.477448243;-43.918913204
172.23.72.224;2023-11-21 01:45:46.592955;-20.477448056;-43.918913222
172.23.72.224;2023-11-21 01:46:03.432012;-20.477447852;-43.918913075
172.23.72.224;2023-11-21 01:46:20.520643;-20.477447823;-43.918912801
172.23.72.224;2023-11-21 01:46:38.236678;-20.477502383;-43.918681851
172.23.72.224;2023-11-21 01:46:55.168969;-20.477100515;-43.918865389
172.23.72.224;2023-11-21 01:47:12.714587;-20.476385749;-43.919428852
172.23.72.224;2023-11-21 01:47:29.590560;-20.475508879;-43.919713929
172.23.72.224;2023-11-21 01:47:47.439837;-20.474835596;-43.920032882
172.23.72.224;2023-11-21 01:48:04.096374;-20.474786423;-43.920599517
172.23.72.224;2023-11-21 01:48:22.052485;-20.475238958;-43.921637658
172.23.72.224;2023-11-21 01:48:39.466192;-20.474620952;-43.922765248
172.23.72.224;2023-11-21 01:48:56.885473;-20.473511890;-43.923446005
172.23.72.224;2023-11-21 01:49:13.919310;-20.472498487;-43.923820854
172.23.72.224;2023-11-21 01:49:30.912761;-20.472652185;-43.924531095
172.23.72.224;2023-11-21 01:49:48.605956;-20.473337724;-43.925170098
172.23.72.224;2023-11-21 01:50:05.723907;-20.473586104;-43.925074019
172.23.72.224;2023-11-21 01:50:22.781056;-20.473419664;-43.925047292
172.23.72.224;2023-11-21 01:50:40.322026;-20.473419836;-43.925046131
172.23.72.224;2023-11-21 01:50:57.657450;-20.473420005;-43.925046271
172.23.72.224;2023-11-21 01:51:15.260207;-20.473419983;-43.925045423
172.23.72.224;2023-11-21 01:51:33.048404;-20.473419789;-43.925045138
172.23.72.224;2023-11-21 01:51:49.252891;-20.473419637;-43.925045043
172.23.72.224;2023-11-21 01:52:07.794623;-20.473419298;-43.925045226
172.23.72.224;2023-11-21 01:52:24.039679;-20.473418774;-43.925046482
172.23.72.224;2023-11-21 01:52:42.701386;-20.473418559;-43.925046463
172.23.72.224;2023-11-21 01:52:59.038589;-20.473418452;-43.925046865
172.23.72.224;2023-11-21 01:53:16.661628;-20.473418355;-43.925046912
172.23.72.224;2023-11-21 01:53:33.516688;-20.473418223;-43.925046940
172.23.72.224;2023-11-21 01:53:51.555736;-20.473418133;-43.925047009
172.23.72.224;2023-11-21 01:54:08.151565;-20.473489879;-43.925099772
172.23.72.224;2023-11-21 01:54:26.067051;-20.473371723;-43.925338702
172.23.72.224;2023-11-21 01:54:42.644235;-20.472914767;-43.924857047
172.23.72.224;2023-11-21 01:55:00.900497;-20.472617145;-43.924094618
172.23.72.224;2023-11-21 01:55:17.284868;-20.473257613;-43.923665910
172.23.72.224;2023-11-21 01:55:35.223084;-20.474174901;-43.923222688
172.23.72.224;2023-11-21 01:55:51.528642;-20.474912604;-43.922638114
172.23.72.224;2023-11-21 01:56:10.083804;-20.475331110;-43.921536406
172.23.72.224;2023-11-21 01:56:26.284727;-20.474927873;-43.920550995
172.23.72.224;2023-11-21 01:56:44.552180;-20.475357104;-43.919840908
172.23.72.224;2023-11-21 01:57:01.148724;-20.476334307;-43.919474730
172.23.72.224;2023-11-21 01:57:19.123545;-20.477072809;-43.919036679
172.23.72.224;2023-11-21 01:57:35.678628;-20.477233189;-43.918905208
172.23.72.224;2023-11-21 01:57:53.812724;-20.477233077;-43.918905075
172.23.72.224;2023-11-21 01:58:10.048681;-20.477232832;-43.918904755
172.23.72.224;2023-11-21 01:58:28.428770;-20.477232730;-43.918904509
172.23.72.224;2023-11-21 01:58:45.187033;-20.477305586;-43.918791462
172.23.72.224;2023-11-21 01:59:03.188723;-20.477630149;-43.918663344
172.23.72.224;2023-11-21 01:59:19.269464;-20.477525276;-43.918799630
172.23.72.224;2023-11-21 01:59:37.442687;-20.477448277;-43.918909175
172.23.72.224;2023-11-21 01:59:54.120504;-20.477448205;-43.918910073
172.23.72.224;2023-11-21 02:00:12.561561;-20.477447927;-43.918910042
172.23.72.224;2023-11-21 02:00:28.522951;-20.477448081;-43.918910033
172.23.72.224;2023-11-21 02:00:47.235457;-20.477448019;-43.918910093
172.23.72.224;2023-11-21 02:01:02.979432;-20.477448027;-43.918910194
172.23.72.224;2023-11-21 02:01:22.174516;-20.477448080;-43.918910353
172.23.72.224;2023-11-21 02:01:37.963191;-20.477448038;-43.918910464
172.23.72.224;2023-11-21 02:01:56.675450;-20.477447963;-43.918910623
172.23.72.224;2023-11-21 02:02:12.488445;-20.477447889;-43.918910772
172.23.72.224;2023-11-21 02:02:31.172869;-20.477447798;-43.918910936
172.23.72.224;2023-11-21 02:02:46.691327;-20.477447718;-43.918911059
172.23.72.224;2023-11-21 02:03:06.199404;-20.477447568;-43.918911223
172.23.72.224;2023-11-21 02:03:21.312692;-20.477447154;-43.918911528
172.23.72.224;2023-11-21 02:03:40.776327;-20.477446746;-43.918911776
172.23.72.224;2023-11-21 02:03:56.327920;-20.477517841;-43.918810179
172.23.72.224;2023-11-21 02:04:15.060614;-20.477109857;-43.918870716
172.23.72.224;2023-11-21 02:04:30.998374;-20.476605166;-43.919206800
172.23.72.224;2023-11-21 02:04:49.708571;-20.475935109;-43.919579734
172.23.72.224;2023-11-21 02:05:05.403291;-20.475126461;-43.919863059
172.23.72.224;2023-11-21 02:05:25.331836;-20.474698542;-43.920245665
172.23.72.224;2023-11-21 02:05:40.712709;-20.475029332;-43.920963023
172.23.72.224;2023-11-21 02:05:58.956708;-20.475053559;-43.922260512
172.23.72.224;2023-11-21 02:06:15.112342;-20.474183384;-43.923136381
172.23.72.224;2023-11-21 02:06:33.909824;-20.472924225;-43.923673957
172.23.72.224;2023-11-21 02:06:49.392027;-20.472411903;-43.924171165
172.23.72.224;2023-11-21 02:07:09.156702;-20.473171478;-43.925141676
172.23.72.224;2023-11-21 02:07:24.366798;-20.473597179;-43.925228281
172.23.72.224;2023-11-21 02:07:43.376734;-20.473474414;-43.925049997
172.23.72.224;2023-11-21 02:07:58.769828;-20.473496017;-43.925000941
172.23.72.224;2023-11-21 02:08:17.588696;-20.473496352;-43.925000547
172.23.72.224;2023-11-21 02:08:33.693522;-20.473496510;-43.925000602
172.23.72.224;2023-11-21 02:08:52.457627;-20.473496684;-43.925000315
172.23.72.224;2023-11-21 02:09:07.918896;-20.473496774;-43.925000395
172.23.72.224;2023-11-21 02:09:27.755049;-20.473496948;-43.925000267
172.23.72.224;2023-11-21 02:09:42.622079;-20.473497254;-43.925000286
172.23.72.224;2023-11-21 02:10:01.492725;-20.473497706;-43.925000000
172.23.72.224;2023-11-21 02:10:17.576451;-20.473498097;-43.925000169
172.23.72.224;2023-11-21 02:10:36.606644;-20.473498319;-43.925000115
172.23.72.224;2023-11-21 02:10:52.136750;-20.473498663;-43.924999737
172.23.72.224;2023-11-21 02:11:11.209866;-20.473498284;-43.924998984
172.23.72.224;2023-11-21 02:11:26.254988;-20.473498473;-43.924997565
172.23.72.224;2023-11-21 02:11:46.110621;-20.473498602;-43.924997842
172.23.72.224;2023-11-21 02:12:01.170238;-20.473498470;-43.924997633
172.23.72.224;2023-11-21 02:12:20.295226;-20.473489466;-43.925003976
172.23.72.224;2023-11-21 02:12:35.566754;-20.473216103;-43.925195711
172.23.72.224;2023-11-21 02:12:54.790186;-20.472715489;-43.924631212
172.23.72.224;2023-11-21 02:13:10.759519;-20.472634167;-43.923992656
172.23.72.224;2023-11-21 02:13:29.877161;-20.473300925;-43.923660761
172.23.72.224;2023-11-21 02:13:45.697008;-20.473872429;-43.923405460
172.23.72.224;2023-11-21 02:14:04.260162;-20.474507066;-43.923024844
172.23.72.224;2023-11-21 02:14:19.876218;-20.474945032;-43.922571238
172.23.72.224;2023-11-21 02:14:39.257496;-20.475321418;-43.921886101
172.23.72.224;2023-11-21 02:14:54.604521;-20.475251945;-43.921266155
172.23.72.224;2023-11-21 02:15:13.672424;-20.474917355;-43.920547556
172.23.72.224;2023-11-21 02:15:28.811923;-20.475104003;-43.920000886
172.23.72.224;2023-11-21 02:15:48.541770;-20.475841245;-43.919716252
172.23.72.224;2023-11-21 02:16:04.058293;-20.476391330;-43.919444983
172.23.72.224;2023-11-21 02:16:22.974907;-20.477024578;-43.919084593
172.23.72.224;2023-11-21 02:16:38.543667;-20.477210003;-43.918933880
172.23.72.224;2023-11-21 02:16:57.573706;-20.477209522;-43.918934083
172.23.72.224;2023-11-21 02:17:13.320409;-20.477209416;-43.918934008
172.23.72.224;2023-11-21 02:17:32.596915;-20.477209394;-43.918933953
172.23.72.224;2023-11-21 02:17:47.733372;-20.477209366;-43.918933995
172.23.72.224;2023-11-21 02:18:07.458457;-20.477209299;-43.918934040
172.23.72.224;2023-11-21 02:18:22.067707;-20.477209230;-43.918934134
172.23.72.224;2023-11-21 02:18:41.951804;-20.477209172;-43.918934262
172.23.72.224;2023-11-21 02:18:56.676728;-20.477209123;-43.918934368
172.23.72.224;2023-11-21 02:19:16.556694;-20.477209071;-43.918934482
172.23.72.224;2023-11-21 02:19:31.674149;-20.477209065;-43.918934544
172.23.72.224;2023-11-21 02:19:51.139663;-20.477209047;-43.918934638
172.23.72.224;2023-11-21 02:20:06.675677;-20.477289785;-43.918837001
172.23.72.224;2023-11-21 02:20:26.171241;-20.477606980;-43.918619789
172.23.72.224;2023-11-21 02:20:41.078577;-20.477566306;-43.918687856
172.23.72.224;2023-11-21 02:21:00.808115;-20.477110752;-43.918854427
172.23.72.224;2023-11-21 02:21:15.461119;-20.476952677;-43.919186323
172.23.72.224;2023-11-21 02:21:34.973687;-20.477154627;-43.919446373
172.23.72.224;2023-11-21 02:21:50.470862;-20.477042775;-43.919565046
172.23.72.224;2023-11-21 02:22:09.966986;-20.476984258;-43.919628039
172.23.72.224;2023-11-21 02:22:25.397319;-20.476984027;-43.919627854
172.23.72.224;2023-11-21 02:22:44.221381;-20.476983891;-43.919627583
172.23.72.224;2023-11-21 02:22:59.864321;-20.476983888;-43.919627613
172.23.72.224;2023-11-21 02:23:18.420732;-20.476983889;-43.919627691
172.23.72.224;2023-11-21 02:23:34.142191;-20.476983917;-43.919627796
172.23.72.224;2023-11-21 02:23:53.498517;-20.476983989;-43.919627924
172.23.72.224;2023-11-21 02:24:09.523936;-20.476984049;-43.919628015
172.23.72.224;2023-11-21 02:24:27.816754;-20.476984103;-43.919628111
172.23.72.224;2023-11-21 02:24:44.214635;-20.476984167;-43.919628196
172.23.72.224;2023-11-21 02:25:02.933335;-20.476984260;-43.919628285
172.23.72.224;2023-11-21 02:25:18.615663;-20.476984356;-43.919628308
172.23.72.224;2023-11-21 02:25:37.391578;-20.476984431;-43.919628331
172.23.72.224;2023-11-21 02:25:53.343335;-20.476984475;-43.919628339
172.23.72.224;2023-11-21 02:26:12.211905;-20.476984442;-43.919628242
172.23.72.224;2023-11-21 02:26:27.684777;-20.476984423;-43.919628134
172.23.72.224;2023-11-21 02:26:46.416756;-20.476984417;-43.919628047
172.23.72.224;2023-11-21 02:27:02.258210;-20.477092942;-43.919375104
172.23.72.224;2023-11-21 02:27:21.434170;-20.476551394;-43.919223217
172.23.72.224;2023-11-21 02:27:36.916894;-20.475967155;-43.919538189
172.23.72.224;2023-11-21 02:27:55.927196;-20.475020380;-43.919942913
172.23.72.224;2023-11-21 02:28:11.560646;-20.474703684;-43.920239349
172.23.72.224;2023-11-21 02:28:31.078483;-20.475199118;-43.921301906
172.23.72.224;2023-11-21 02:28:46.305095;-20.474988087;-43.922420108
172.23.72.224;2023-11-21 02:29:05.475788;-20.473774063;-43.923393459
172.23.72.224;2023-11-21 02:29:20.508999;-20.472813216;-43.923741755
172.23.72.224;2023-11-21 02:29:39.727281;-20.472537700;-43.924358618
172.23.72.224;2023-11-21 02:29:55.545204;-20.473043779;-43.925032045
172.23.72.224;2023-11-21 02:30:15.040154;-20.473526915;-43.925341800
172.23.72.224;2023-11-21 02:30:30.291993;-20.473805956;-43.925256156
172.23.72.224;2023-11-21 02:30:49.996739;-20.473379850;-43.925108416
172.23.72.224;2023-11-21 02:31:04.946576;-20.473404808;-43.925138607
172.23.72.224;2023-11-21 02:31:24.210743;-20.473392813;-43.924901074
172.23.72.224;2023-11-21 02:31:40.019973;-20.473393165;-43.924900713
172.23.72.224;2023-11-21 02:31:58.930307;-20.473393379;-43.924900415
172.23.72.224;2023-11-21 02:32:14.163629;-20.473394084;-43.924899854
172.23.72.224;2023-11-21 02:32:33.473904;-20.473392981;-43.924894930
172.23.72.224;2023-11-21 02:32:49.081679;-20.473393123;-43.924894317
172.23.72.224;2023-11-21 02:33:08.352726;-20.473394374;-43.924893382
172.23.72.224;2023-11-21 02:33:23.520719;-20.473394847;-43.924893239
172.23.72.224;2023-11-21 02:33:43.069553;-20.473395371;-43.924893345
172.23.72.224;2023-11-21 02:33:58.190171;-20.473395799;-43.924893153
172.23.72.224;2023-11-21 02:34:17.370367;-20.473395972;-43.924893208
172.23.72.224;2023-11-21 02:34:32.768889;-20.473396066;-43.924893387
172.23.72.224;2023-11-21 02:34:51.973099;-20.473395772;-43.924893405
172.23.72.224;2023-11-21 02:35:08.060271;-20.473395685;-43.924893393
172.23.72.224;2023-11-21 02:35:26.499151;-20.473395530;-43.924893933
172.23.72.224;2023-11-21 02:35:42.329964;-20.473395533;-43.924893999
172.23.72.224;2023-11-21 02:36:01.417377;-20.473385877;-43.924901896
172.23.72.224;2023-11-21 02:36:17.416732;-20.473291498;-43.925254452
172.23.72.224;2023-11-21 02:36:36.748700;-20.472907788;-43.924901540
172.23.72.224;2023-11-21 02:36:51.858343;-20.472612288;-43.924458203
172.23.72.224;2023-11-21 02:37:24.728114;0.000000000;0.000000000
172.23.72.224;2023-11-21 02:37:26.240720;0.000000000;0.000000000
172.23.72.224;2023-11-21 02:37:45.528664;-20.473172907;-43.923680754
172.23.72.224;2023-11-21 02:38:01.074901;-20.473743453;-43.923440787
172.23.72.224;2023-11-21 02:38:20.111625;-20.474401262;-43.923066902
172.23.72.224;2023-11-21 02:38:35.822589;-20.474867821;-43.922668151
172.23.72.224;2023-11-21 02:38:54.980474;-20.475279886;-43.922022343
172.23.72.224;2023-11-21 02:39:10.695738;-20.475299307;-43.921389515
172.23.72.224;2023-11-21 02:39:30.012667;-20.474985356;-43.920672665
172.23.72.224;2023-11-21 02:39:46.119354;-20.475055357;-43.920042283
172.23.72.224;2023-11-21 02:40:05.074523;-20.475753018;-43.919737329
172.23.72.224;2023-11-21 02:40:20.150954;-20.476306455;-43.919518617
172.23.72.224;2023-11-21 02:40:39.278277;-20.476724658;-43.919645338
172.23.72.224;2023-11-21 02:40:55.084648;-20.476724761;-43.919644810
172.23.72.224;2023-11-21 02:41:13.951186;-20.476724377;-43.919644420
172.23.72.224;2023-11-21 02:41:29.827312;-20.476724091;-43.919644438
172.23.72.224;2023-11-21 02:41:48.589653;-20.476724242;-43.919644344
172.23.72.224;2023-11-21 02:42:04.474135;-20.476724349;-43.919644250
172.23.72.224;2023-11-21 02:42:23.192698;-20.476724371;-43.919644168
172.23.72.224;2023-11-21 02:42:39.152155;-20.476724387;-43.919644095
172.23.72.224;2023-11-21 02:42:58.352305;-20.476724448;-43.919643977
172.23.72.224;2023-11-21 02:43:13.878385;-20.476724457;-43.919643933
172.23.72.224;2023-11-21 02:43:33.332544;-20.476724431;-43.919643967
172.23.72.224;2023-11-21 02:43:48.627199;-20.476724433;-43.919644021
172.23.72.224;2023-11-21 02:44:07.874756;-20.476724448;-43.919644084
172.23.72.224;2023-11-21 02:44:23.709331;-20.476724456;-43.919644133
172.23.72.224;2023-11-21 02:44:42.480737;-20.476724462;-43.919644174
172.23.72.224;2023-11-21 02:44:58.036705;-20.476718449;-43.919622883
172.23.72.224;2023-11-21 02:45:17.200884;-20.476692395;-43.919571987
172.23.72.224;2023-11-21 02:45:33.099810;-20.476794736;-43.919476683
172.23.72.224;2023-11-21 02:45:51.988393;-20.477069846;-43.919064919
172.23.72.224;2023-11-21 02:46:08.234630;-20.477210765;-43.918942904
172.23.72.224;2023-11-21 02:46:26.726881;-20.477210490;-43.918942826
172.23.72.224;2023-11-21 02:46:42.697642;-20.477210662;-43.918943114
172.23.72.224;2023-11-21 02:47:01.362922;-20.477210473;-43.918942949
172.23.72.224;2023-11-21 02:47:16.968238;-20.477209983;-43.918942023
172.23.72.224;2023-11-21 02:47:35.819499;-20.477209910;-43.918942061
172.23.72.224;2023-11-21 02:47:51.895718;-20.477209994;-43.918942281
172.23.72.224;2023-11-21 02:48:11.165083;-20.477210046;-43.918942459
172.23.72.224;2023-11-21 02:48:26.600947;-20.477210089;-43.918942609
172.23.72.224;2023-11-21 02:48:45.572056;-20.477210081;-43.918942715
172.23.72.224;2023-11-21 02:49:01.314567;-20.477210064;-43.918942788
172.23.72.224;2023-11-21 02:49:20.374568;-20.477389931;-43.918747319
172.23.72.224;2023-11-21 02:49:36.376683;-20.477631952;-43.918655156
172.23.72.224;2023-11-21 02:49:54.500975;-20.477495374;-43.918845285
172.23.72.224;2023-11-21 02:50:10.929031;-20.477443931;-43.918916075
172.23.72.224;2023-11-21 02:50:29.893586;-20.477444129;-43.918915606
172.23.72.224;2023-11-21 02:50:45.976134;-20.477443715;-43.918916321
172.23.72.224;2023-11-21 02:51:04.355565;-20.477443228;-43.918917537
172.23.72.224;2023-11-21 02:51:20.376838;-20.477443217;-43.918916983
172.23.72.224;2023-11-21 02:51:38.996718;-20.477443104;-43.918916674
172.23.72.224;2023-11-21 02:51:55.972114;-20.477499178;-43.918732050
172.23.72.224;2023-11-21 02:52:13.995425;-20.476993490;-43.918940176
172.23.72.224;2023-11-21 02:52:29.482259;-20.476422233;-43.919327766
172.23.72.224;2023-11-21 02:52:48.412713;-20.475372566;-43.919763690
172.23.72.224;2023-11-21 02:53:04.561383;-20.474753105;-43.920158185
172.23.72.224;2023-11-21 02:53:23.697682;-20.475124087;-43.921133636
172.23.72.224;2023-11-21 02:53:39.297433;-20.475081636;-43.922277524
172.23.72.224;2023-11-21 02:53:58.580008;-20.473902048;-43.923274031
172.23.72.224;2023-11-21 02:54:14.243434;-20.472814160;-43.923722485
172.23.72.224;2023-11-21 02:54:32.853730;-20.472328519;-43.924108490
172.23.72.224;2023-11-21 02:54:49.216925;-20.472409567;-43.924208477
172.23.72.224;2023-11-21 02:55:07.366481;-20.472409182;-43.924208578
172.23.72.224;2023-11-21 02:55:23.398239;-20.472409023;-43.924208492
172.23.72.224;2023-11-21 02:55:41.748803;-20.472408635;-43.924208507
172.23.72.224;2023-11-21 02:55:57.829115;-20.472626274;-43.924190167
172.23.72.224;2023-11-21 02:56:16.604735;-20.472832312;-43.924402883
172.23.72.224;2023-11-21 02:56:32.709046;-20.472967597;-43.924227848
172.23.72.224;2023-11-21 02:56:51.453185;-20.473058956;-43.924198588
172.23.72.224;2023-11-21 02:57:07.209535;-20.473059450;-43.924198458
172.23.72.224;2023-11-21 02:57:26.088720;-20.473059779;-43.924198451
172.23.72.224;2023-11-21 02:57:41.890480;-20.473060052;-43.924198357
172.23.72.224;2023-11-21 02:58:00.766053;-20.473059207;-43.924198833
172.23.72.224;2023-11-21 02:58:16.918894;-20.473059610;-43.924199181
172.23.72.224;2023-11-21 02:58:36.543003;-20.473059310;-43.924198968
172.23.72.224;2023-11-21 02:58:51.200886;-20.473058464;-43.924199172
172.23.72.224;2023-11-21 02:59:10.768250;-20.473057929;-43.924199081
172.23.72.224;2023-11-21 02:59:26.213965;-20.473057345;-43.924198986
172.23.72.224;2023-11-21 02:59:45.098036;-20.473057091;-43.924198807
172.23.72.224;2023-11-21 03:00:00.723355;-20.473057738;-43.924198991
172.23.72.224;2023-11-21 03:00:19.888355;-20.473058327;-43.924199144
172.23.72.224;2023-11-21 03:00:35.520704;-20.472831766;-43.924220291
172.23.72.224;2023-11-21 03:00:54.951409;-20.472807903;-43.923770458
172.23.72.224;2023-11-21 03:01:10.494202;-20.473762332;-43.923443819
172.23.72.224;2023-11-21 03:01:29.308560;-20.474840476;-43.922705579
172.23.72.224;2023-11-21 03:01:45.248376;-20.475328757;-43.921779927
172.23.72.224;2023-11-21 03:02:04.173119;-20.474962606;-43.920657776
172.23.72.224;2023-11-21 03:02:20.365699;-20.475161328;-43.919962589
172.23.72.224;2023-11-21 03:02:39.085719;-20.476139353;-43.919575040
172.23.72.224;2023-11-21 03:02:54.762682;-20.477015831;-43.919122795
172.23.72.224;2023-11-21 03:03:13.720730;-20.477181527;-43.918969040
172.23.72.224;2023-11-21 03:03:29.564959;-20.477180309;-43.918969547
172.23.72.224;2023-11-21 03:03:48.120440;-20.477181949;-43.918969847
172.23.72.224;2023-11-21 03:04:04.515213;-20.477181811;-43.918969556
172.23.72.224;2023-11-21 03:04:23.631597;-20.477181041;-43.918969379
172.23.72.224;2023-11-21 03:04:38.733482;-20.477180296;-43.918969448
172.23.72.224;2023-11-21 03:04:57.790377;-20.477179619;-43.918969585
172.23.72.224;2023-11-21 03:05:13.528718;-20.477179285;-43.918969767
172.23.72.224;2023-11-21 03:05:32.300697;-20.477178985;-43.918969965
172.23.72.224;2023-11-21 03:05:48.704055;-20.477178730;-43.918970073
172.23.72.224;2023-11-21 03:06:07.229919;-20.477178478;-43.918970144
172.23.72.224;2023-11-21 03:06:23.528182;-20.477178335;-43.918970181
172.23.72.224;2023-11-21 03:06:41.891711;-20.477178191;-43.918970178
172.23.72.224;2023-11-21 03:06:58.176703;-20.477178068;-43.918970162
172.23.72.224;2023-11-21 03:07:16.894270;-20.477177972;-43.918970117
172.23.72.224;2023-11-21 03:07:33.054425;-20.477177899;-43.918970059
172.23.72.224;2023-11-21 03:07:51.744475;-20.477177831;-43.918969976
172.23.72.224;2023-11-21 03:08:08.096749;-20.477177789;-43.918969906
172.23.72.224;2023-11-21 03:08:26.332720;-20.477177749;-43.918969833
172.23.72.224;2023-11-21 03:08:43.496736;-20.477229283;-43.918892712
172.23.72.224;2023-11-21 03:09:00.982715;-20.477604071;-43.918722584
172.23.72.224;2023-11-21 03:09:17.833974;-20.477527664;-43.918754619
172.23.72.224;2023-11-21 03:09:36.119364;-20.477451253;-43.918907338
172.23.72.224;2023-11-21 03:09:52.536743;-20.477443498;-43.918923225
172.23.72.224;2023-11-21 03:10:10.486399;-20.477443269;-43.918923028
172.23.72.224;2023-11-21 03:10:27.300698;-20.477443028;-43.918923531
172.23.72.224;2023-11-21 03:10:45.515644;-20.477442008;-43.918925632
172.23.72.224;2023-11-21 03:11:01.937489;-20.477440527;-43.918927090
172.23.72.224;2023-11-21 03:11:20.619107;-20.477440249;-43.918926823
172.23.72.224;2023-11-21 03:11:36.780731;-20.477494957;-43.918734272
172.23.72.224;2023-11-21 03:11:55.183437;-20.476902365;-43.919018949
172.23.72.224;2023-11-21 03:12:11.437799;-20.476375636;-43.919384671
172.23.72.224;2023-11-21 03:12:29.535971;-20.475405834;-43.919744688
172.23.72.224;2023-11-21 03:12:46.744623;-20.474777512;-43.920089446
172.23.72.224;2023-11-21 03:13:04.215970;-20.474902887;-43.920790802
172.23.72.224;2023-11-21 03:13:21.217314;-20.475190237;-43.922027279
172.23.72.224;2023-11-21 03:13:39.169606;-20.474249299;-43.923121338
172.23.72.224;2023-11-21 03:13:55.296944;-20.473223621;-43.923593054
172.23.72.224;2023-11-21 03:14:13.907786;-20.472374129;-43.923958542
172.23.72.224;2023-11-21 03:14:30.004085;-20.472411470;-43.924218180
172.23.72.224;2023-11-21 03:14:48.591137;-20.472411987;-43.924216374
172.23.72.224;2023-11-21 03:15:05.056694;-20.472411873;-43.924216139
172.23.72.224;2023-11-21 03:15:22.951854;-20.472920118;-43.924257746
172.23.72.224;2023-11-21 03:15:39.791323;-20.472855317;-43.924289572
172.23.72.224;2023-11-21 03:15:58.158242;-20.473092926;-43.924206572
172.23.72.224;2023-11-21 03:16:14.806078;-20.473104132;-43.924215703
172.23.72.224;2023-11-21 03:16:32.442725;-20.473105296;-43.924215496
172.23.72.224;2023-11-21 03:16:49.503395;-20.473105094;-43.924215633
172.23.72.224;2023-11-21 03:17:07.367367;-20.473104820;-43.924215090
172.23.72.224;2023-11-21 03:17:24.130654;-20.473104865;-43.924215613
172.23.72.224;2023-11-21 03:17:42.097927;-20.473106295;-43.924215946
172.23.72.224;2023-11-21 03:17:58.986348;-20.473105898;-43.924215999
172.23.72.224;2023-11-21 03:18:17.118693;-20.473106175;-43.924216201
172.23.72.224;2023-11-21 03:18:33.900967;-20.473105459;-43.924216295
172.23.72.224;2023-11-21 03:18:51.873156;-20.473105887;-43.924216352
172.23.72.224;2023-11-21 03:19:08.780390;-20.473106029;-43.924216485
172.23.72.224;2023-11-21 03:19:26.580256;-20.473102034;-43.924212759
172.23.72.224;2023-11-21 03:19:43.553941;-20.472693109;-43.924167316
172.23.72.224;2023-11-21 03:20:01.360903;-20.472632005;-43.924056373
172.23.72.224;2023-11-21 03:20:17.761957;-20.472641375;-43.923987899
172.23.72.224;2023-11-21 03:20:36.343697;-20.473234408;-43.923664280
172.23.72.224;2023-11-21 03:20:52.928706;-20.473877858;-43.923400830
172.23.72.224;2023-11-21 03:21:10.832759;-20.474520896;-43.923012201
172.23.72.224;2023-11-21 03:21:27.720433;-20.475173713;-43.922216533
172.23.72.224;2023-11-21 03:21:46.108082;-20.475128113;-43.920995670
172.23.72.224;2023-11-21 03:22:02.733742;-20.474921147;-43.920218556
172.23.72.224;2023-11-21 03:22:20.760135;-20.475665464;-43.919763938
172.23.72.224;2023-11-21 03:22:36.966804;-20.476555948;-43.919492501
172.23.72.224;2023-11-21 03:22:55.061224;-20.476971114;-43.919124660
172.23.72.224;2023-11-21 03:23:11.987974;-20.476996518;-43.919110242
172.23.72.224;2023-11-21 03:23:29.997823;-20.476996422;-43.919110805
172.23.72.224;2023-11-21 03:23:46.348723;-20.476996367;-43.919111393
172.23.72.224;2023-11-21 03:24:05.192792;-20.476996413;-43.919111847
172.23.72.224;2023-11-21 03:24:20.402963;-20.476996045;-43.919112188
172.23.72.224;2023-11-21 03:24:39.349976;-20.476995829;-43.919113040
172.23.72.224;2023-11-21 03:24:55.988463;-20.476995611;-43.919113732
172.23.72.224;2023-11-21 03:25:14.046866;-20.476995178;-43.919114320
172.23.72.224;2023-11-21 03:25:30.560730;-20.476994542;-43.919114700
172.23.72.224;2023-11-21 03:25:48.952760;-20.476993976;-43.919114956
172.23.72.224;2023-11-21 03:26:05.312213;-20.476997334;-43.919112272
172.23.72.224;2023-11-21 03:26:23.813558;-20.477191211;-43.918960997
