172.23.72.154;2022-12-15 10:21:40.618259;-20.471857774;-43.924756447
172.23.72.154;2023-11-21 10:05:23.359908;Erro;Erro;
172.23.72.154;2023-11-21 10:05:31.536248;Erro;Erro;
172.23.72.154;2023-11-21 10:05:41.779863;Erro;Erro;
172.23.72.154;2023-11-21 10:05:58.160198;Erro;Erro;
172.23.72.154;2023-11-21 10:06:06.356223;Erro;Erro;
172.23.72.154;2023-11-21 10:06:16.595945;Erro;Erro;
172.23.72.154;2023-11-21 10:06:35.032163;Erro;Erro;
172.23.72.154;2023-11-21 10:06:43.216241;Erro;Erro;
172.23.72.154;2023-11-21 10:06:51.416030;Erro;Erro;
172.23.72.154;2023-11-21 10:07:11.888223;Erro;Erro;
172.23.72.154;2023-11-21 10:07:18.032221;Erro;Erro;
172.23.72.154;2023-11-21 10:07:26.227925;Erro;Erro;
172.23.72.154;2023-11-21 10:07:50.800208;Erro;Erro;
172.23.72.154;2023-11-21 10:07:54.896208;Erro;Erro;
172.23.72.154;2023-11-21 10:08:01.047923;Erro;Erro;
172.23.72.154;2023-11-21 10:08:29.712223;Erro;Erro;
172.23.72.154;2023-11-21 10:08:31.760253;Erro;Erro;
172.23.72.154;2023-11-21 10:08:39.956226;Erro;Erro;
172.23.72.154;2023-11-21 10:09:04.532203;Erro;Erro;
172.23.72.154;2023-11-21 10:09:10.687862;Erro;Erro;
172.23.72.154;2023-11-21 10:09:14.787899;Erro;Erro;
172.23.72.154;2023-11-21 10:09:37.311951;Erro;Erro;
172.23.72.154;2023-11-21 10:09:45.491928;Erro;Erro;
172.23.72.154;2023-11-21 10:09:51.636180;Erro;Erro;
172.23.72.154;2023-11-21 10:10:12.116206;Erro;Erro;
172.23.72.154;2023-11-21 10:10:20.307909;Erro;Erro;
172.23.72.154;2023-11-21 10:10:26.463931;Erro;Erro;
172.23.72.154;2023-11-21 10:10:46.928212;Erro;Erro;
172.23.72.154;2023-11-21 10:10:55.119899;Erro;Erro;
172.23.72.154;2023-11-21 10:11:01.264244;Erro;Erro;
172.23.72.154;2023-11-21 10:11:19.696222;Erro;Erro;
172.23.72.154;2023-11-21 10:11:29.936276;Erro;Erro;
172.23.72.154;2023-11-21 10:11:36.084183;Erro;Erro;
172.23.72.154;2023-11-21 10:11:54.516202;Erro;Erro;
172.23.72.154;2023-11-21 10:12:04.767938;Erro;Erro;
172.23.72.154;2023-11-21 10:12:10.911920;Erro;Erro;
172.23.72.154;2023-11-21 10:12:27.280211;Erro;Erro;
172.23.72.154;2023-11-21 10:12:41.624130;Erro;Erro;
172.23.72.154;2023-11-21 10:12:45.723913;Erro;Erro;
172.23.72.154;2023-11-21 10:13:02.096239;Erro;Erro;
172.23.72.154;2023-11-21 10:13:14.392193;Erro;Erro;
172.23.72.154;2023-11-21 10:13:20.551945;Erro;Erro;
172.23.72.154;2023-11-21 10:13:36.912274;Erro;Erro;
172.23.72.154;2023-11-21 10:13:51.248212;Erro;Erro;
172.23.72.154;2023-11-21 10:13:57.396170;Erro;Erro;
172.23.72.154;2023-11-21 10:14:09.679948;Erro;Erro;
172.23.72.154;2023-11-21 10:14:26.072158;Erro;Erro;
172.23.72.154;2023-11-21 10:14:32.212212;Erro;Erro;
172.23.72.154;2023-11-21 10:14:44.495958;Erro;Erro;
172.23.72.154;2023-11-21 10:15:00.895908;Erro;Erro;
172.23.72.154;2023-11-21 10:15:07.039906;Erro;Erro;
172.23.72.154;2023-11-21 10:15:17.279957;Erro;Erro;
172.23.72.154;2023-11-21 10:15:35.696217;Erro;Erro;
172.23.72.154;2023-11-21 10:15:43.888280;Erro;Erro;
172.23.72.154;2023-11-21 10:15:52.083910;Erro;Erro;
172.23.72.154;2023-11-21 10:16:10.516028;Erro;Erro;
172.23.72.154;2023-11-21 10:16:18.704260;Erro;Erro;
172.23.72.154;2023-11-21 10:16:26.902852;Erro;Erro;
172.23.72.154;2023-11-21 10:16:47.376214;Erro;Erro;
172.23.72.154;2023-11-21 10:16:53.528161;Erro;Erro;
172.23.72.154;2023-11-21 10:16:59.663885;Erro;Erro;
172.23.72.154;2023-11-21 10:17:22.207901;Erro;Erro;
172.23.72.154;2023-11-21 10:17:28.340198;Erro;Erro;
172.23.72.154;2023-11-21 10:17:34.483904;Erro;Erro;
172.23.72.154;2023-11-21 10:17:57.019926;Erro;Erro;
172.23.72.154;2023-11-21 10:18:03.152253;Erro;Erro;
172.23.72.154;2023-11-21 10:18:09.295896;Erro;Erro;
172.23.72.154;2023-11-21 10:18:31.847940;Erro;Erro;
172.23.72.154;2023-11-21 10:18:40.016250;Erro;Erro;
172.23.72.154;2023-11-21 10:18:46.167916;Erro;Erro;
172.23.72.154;2023-11-21 10:19:06.647874;Erro;Erro;
172.23.72.154;2023-11-21 10:19:16.883884;Erro;Erro;
172.23.72.154;2023-11-21 10:19:23.024260;Erro;Erro;
172.23.72.154;2023-11-21 10:19:43.507868;Erro;Erro;
172.23.72.154;2023-11-21 10:19:53.747907;Erro;Erro;
172.23.72.154;2023-11-21 10:19:59.888231;Erro;Erro;
172.23.72.154;2023-11-21 10:20:18.327905;Erro;Erro;
172.23.72.154;2023-11-21 10:20:32.691887;Erro;Erro;
172.23.72.154;2023-11-21 10:20:34.720034;Erro;Erro;
172.23.72.154;2023-11-21 10:20:53.139896;Erro;Erro;
172.23.72.154;2023-11-21 10:21:11.576194;Erro;Erro;
172.23.72.154;2023-11-21 10:21:11.579926;Erro;Erro;
172.23.72.154;2023-11-21 10:21:27.951888;Erro;Erro;
172.23.72.154;2023-11-21 10:21:44.359939;Erro;Erro;
172.23.72.154;2023-11-21 10:21:50.499898;Erro;Erro;
172.23.72.154;2023-11-21 10:22:02.775889;Erro;Erro;
172.23.72.154;2023-11-21 10:22:19.160200;Erro;Erro;
172.23.72.154;2023-11-21 10:22:25.295921;Erro;Erro;
172.23.72.154;2023-11-21 10:22:39.632227;Erro;Erro;
172.23.72.154;2023-11-21 10:22:51.919858;Erro;Erro;
172.23.72.154;2023-11-21 10:23:00.111948;Erro;Erro;
172.23.72.154;2023-11-21 10:23:14.448213;Erro;Erro;
172.23.72.154;2023-11-21 10:23:26.735886;Erro;Erro;
172.23.72.154;2023-11-21 10:23:34.927873;Erro;Erro;
172.23.72.154;2023-11-21 10:23:49.264207;Erro;Erro;
172.23.72.154;2023-11-21 10:24:01.555952;Erro;Erro;
172.23.72.154;2023-11-21 10:24:09.747926;Erro;Erro;
172.23.72.154;2023-11-21 10:24:24.080190;Erro;Erro;
172.23.72.154;2023-11-21 10:24:36.367892;Erro;Erro;
172.23.72.154;2023-11-21 10:24:44.559939;Erro;Erro;
172.23.72.154;2023-11-21 10:24:58.896217;Erro;Erro;
172.23.72.154;2023-11-21 10:25:09.135882;Erro;Erro;
172.23.72.154;2023-11-21 10:25:19.380183;Erro;Erro;
172.23.72.154;2023-11-21 10:25:33.712647;Erro;Erro;
172.23.72.154;2023-11-21 10:25:43.951900;Erro;Erro;
172.23.72.154;2023-11-21 10:25:54.192204;Erro;Erro;
172.23.72.154;2023-11-21 10:26:08.539954;Erro;Erro;
172.23.72.154;2023-11-21 10:26:18.771890;Erro;Erro;
172.23.72.154;2023-11-21 10:26:29.012177;Erro;Erro;
172.23.72.154;2023-11-21 10:26:43.344240;Erro;Erro;
172.23.72.154;2023-11-21 10:26:51.536271;Erro;Erro;
172.23.72.154;2023-11-21 10:27:03.827886;Erro;Erro;
172.23.72.154;2023-11-21 10:27:18.164209;Erro;Erro;
172.23.72.154;2023-11-21 10:27:24.316048;Erro;Erro;
172.23.72.154;2023-11-21 10:27:38.639891;Erro;Erro;
172.23.72.154;2023-11-21 10:27:52.980257;Erro;Erro;
172.23.72.154;2023-11-21 10:27:59.120248;Erro;Erro;
172.23.72.154;2023-11-21 10:28:13.460298;Erro;Erro;
172.23.72.154;2023-11-21 10:28:27.792212;Erro;Erro;
172.23.72.154;2023-11-21 10:28:35.988238;Erro;Erro;
172.23.72.154;2023-11-21 10:28:48.273883;Erro;Erro;
172.23.72.154;2023-11-21 10:29:04.667947;Erro;Erro;
172.23.72.154;2023-11-21 10:29:10.811934;Erro;Erro;
172.23.72.154;2023-11-21 10:29:25.135968;Erro;Erro;
172.23.72.154;2023-11-21 10:29:41.520231;Erro;Erro;
172.23.72.154;2023-11-21 10:29:47.664265;Erro;Erro;
172.23.72.154;2023-11-21 10:29:59.951937;Erro;Erro;
172.23.72.154;2023-11-21 10:30:18.395949;Erro;Erro;
172.23.72.154;2023-11-21 10:30:24.528244;Erro;Erro;
172.23.72.154;2023-11-21 10:30:32.734857;Erro;Erro;
172.23.72.154;2023-11-21 10:30:57.304197;Erro;Erro;
172.23.72.154;2023-11-21 10:31:01.392200;Erro;Erro;
172.23.72.154;2023-11-21 10:31:09.587899;Erro;Erro;
172.23.72.154;2023-11-21 10:31:36.219925;Erro;Erro;
172.23.72.154;2023-11-21 10:31:38.256204;Erro;Erro;
172.23.72.154;2023-11-21 10:31:46.451903;Erro;Erro;
172.23.72.154;2023-11-21 10:32:11.035922;Erro;Erro;
172.23.72.154;2023-11-21 10:32:17.167923;Erro;Erro;
172.23.72.154;2023-11-21 10:32:23.312051;Erro;Erro;
172.23.72.154;2023-11-21 10:32:45.840224;Erro;Erro;
172.23.72.154;2023-11-21 10:32:51.987875;Erro;Erro;
172.23.72.154;2023-11-21 10:32:58.128558;Erro;Erro;
172.23.72.154;2023-11-21 10:33:18.608078;Erro;Erro;
172.23.72.154;2023-11-21 10:33:26.799910;Erro;Erro;
172.23.72.154;2023-11-21 10:33:32.944238;Erro;Erro;
172.23.72.154;2023-11-21 10:33:53.424214;Erro;Erro;
172.23.72.154;2023-11-21 10:34:01.615894;Erro;Erro;
172.23.72.154;2023-11-21 10:34:07.760248;Erro;Erro;
172.23.72.154;2023-11-21 10:34:28.248191;Erro;Erro;
172.23.72.154;2023-11-21 10:34:36.431882;Erro;Erro;
172.23.72.154;2023-11-21 10:34:42.587943;Erro;Erro;
172.23.72.154;2023-11-21 10:35:01.008201;Erro;Erro;
172.23.72.154;2023-11-21 10:35:11.263599;Erro;Erro;
172.23.72.154;2023-11-21 10:35:17.396211;Erro;Erro;
172.23.72.154;2023-11-21 10:35:35.832225;Erro;Erro;
172.23.72.154;2023-11-21 10:35:46.075930;Erro;Erro;
172.23.72.154;2023-11-21 10:35:52.223904;Erro;Erro;
172.23.72.154;2023-11-21 10:36:10.640213;Erro;Erro;
172.23.72.154;2023-11-21 10:36:20.895950;Erro;Erro;
172.23.72.154;2023-11-21 10:36:29.072290;Erro;Erro;
172.23.72.154;2023-11-21 10:36:43.416166;Erro;Erro;
172.23.72.154;2023-11-21 10:36:57.744451;Erro;Erro;
172.23.72.154;2023-11-21 10:37:01.855903;Erro;Erro;
172.23.72.154;2023-11-21 10:37:18.228215;Erro;Erro;
172.23.72.154;2023-11-21 10:37:32.564199;Erro;Erro;
172.23.72.154;2023-11-21 10:37:38.715929;Erro;Erro;
172.23.72.154;2023-11-21 10:37:50.995901;Erro;Erro;
172.23.72.154;2023-11-21 10:38:07.387979;Erro;Erro;
172.23.72.154;2023-11-21 10:38:13.543904;Erro;Erro;
172.23.72.154;2023-11-21 10:38:25.811977;Erro;Erro;
172.23.72.154;2023-11-21 10:38:42.208077;Erro;Erro;
172.23.72.154;2023-11-21 10:38:48.363950;Erro;Erro;
172.23.72.154;2023-11-21 10:39:00.623972;Erro;Erro;
172.23.72.154;2023-11-21 10:39:19.056197;Erro;Erro;
172.23.72.154;2023-11-21 10:39:23.156152;Erro;Erro;
172.23.72.154;2023-11-21 10:39:35.443894;Erro;Erro;
172.23.72.154;2023-11-21 10:39:53.872221;Erro;Erro;
172.23.72.154;2023-11-21 10:40:00.016011;Erro;Erro;
172.23.72.154;2023-11-21 10:40:08.215892;Erro;Erro;
172.23.72.154;2023-11-21 10:40:28.696165;Erro;Erro;
172.23.72.154;2023-11-21 10:40:34.840163;Erro;Erro;
172.23.72.154;2023-11-21 10:40:43.023921;Erro;Erro;
172.23.72.154;2023-11-21 10:41:03.523933;Erro;Erro;
172.23.72.154;2023-11-21 10:41:09.648261;Erro;Erro;
172.23.72.154;2023-11-21 10:41:17.839907;Erro;Erro;
172.23.72.154;2023-11-21 10:41:38.331955;Erro;Erro;
172.23.72.154;2023-11-21 10:41:44.472152;Erro;Erro;
172.23.72.154;2023-11-21 10:41:52.655896;Erro;Erro;
172.23.72.154;2023-11-21 10:42:15.184226;Erro;Erro;
172.23.72.154;2023-11-21 10:42:21.336167;Erro;Erro;
172.23.72.154;2023-11-21 10:42:27.471899;Erro;Erro;
172.23.72.154;2023-11-21 10:42:47.952173;Erro;Erro;
172.23.72.154;2023-11-21 10:42:56.155949;Erro;Erro;
172.23.72.154;2023-11-21 10:43:04.335925;Erro;Erro;
172.23.72.154;2023-11-21 10:43:24.827879;Erro;Erro;
172.23.72.154;2023-11-21 10:43:35.055900;Erro;Erro;
172.23.72.154;2023-11-21 10:43:41.200248;Erro;Erro;
172.23.72.154;2023-11-21 10:43:59.631931;Erro;Erro;
172.23.72.154;2023-11-21 10:44:11.919896;Erro;Erro;
172.23.72.154;2023-11-21 10:44:18.064275;Erro;Erro;
172.23.72.154;2023-11-21 10:44:34.474879;Erro;Erro;
172.23.72.154;2023-11-21 10:44:46.739884;Erro;Erro;
172.23.72.154;2023-11-21 10:44:52.880222;Erro;Erro;
172.23.72.154;2023-11-21 10:45:11.311948;Erro;Erro;
172.23.72.154;2023-11-21 10:45:25.663909;Erro;Erro;
172.23.72.154;2023-11-21 10:45:31.796213;Erro;Erro;
172.23.72.154;2023-11-21 10:45:46.128300;Erro;Erro;
172.23.72.154;2023-11-21 10:46:04.561869;Erro;Erro;
172.23.72.154;2023-11-21 10:46:08.660179;Erro;Erro;
172.23.72.154;2023-11-21 10:46:20.959936;Erro;Erro;
172.23.72.154;2023-11-21 10:46:41.439950;Erro;Erro;
172.23.72.154;2023-11-21 10:46:45.520209;Erro;Erro;
172.23.72.154;2023-11-21 10:46:55.760230;Erro;Erro;
172.23.72.154;2023-11-21 10:47:22.399937;Erro;Erro;
172.23.72.154;2023-11-21 10:47:24.432208;Erro;Erro;
172.23.72.154;2023-11-21 10:47:32.623927;Erro;Erro;
172.23.72.154;2023-11-21 10:47:59.248199;Erro;Erro;
172.23.72.154;2023-11-21 10:48:03.355934;Erro;Erro;
172.23.72.154;2023-11-21 10:48:09.515858;Erro;Erro;
172.23.72.154;2023-11-21 10:48:34.068218;Erro;Erro;
172.23.72.154;2023-11-21 10:48:40.223862;Erro;Erro;
172.23.72.154;2023-11-21 10:48:46.363930;Erro;Erro;
172.23.72.154;2023-11-21 10:49:08.880205;Erro;Erro;
172.23.72.154;2023-11-21 10:49:15.027885;Erro;Erro;
172.23.72.154;2023-11-21 10:49:21.176181;Erro;Erro;
172.23.72.154;2023-11-21 10:49:43.700186;Erro;Erro;
172.23.72.154;2023-11-21 10:49:49.839919;Erro;Erro;
172.23.72.154;2023-11-21 10:49:55.999934;Erro;Erro;
172.23.72.154;2023-11-21 10:50:16.468162;Erro;Erro;
172.23.72.154;2023-11-21 10:50:26.703881;Erro;Erro;
172.23.72.154;2023-11-21 10:50:30.808197;Erro;Erro;
172.23.72.154;2023-11-21 10:50:51.280204;Erro;Erro;
172.23.72.154;2023-11-21 10:50:59.487898;Erro;Erro;
172.23.72.154;2023-11-21 10:51:05.631906;Erro;Erro;
172.23.72.154;2023-11-21 10:51:24.059941;Erro;Erro;
172.23.72.154;2023-11-21 10:51:36.336201;Erro;Erro;
172.23.72.154;2023-11-21 10:51:42.480269;Erro;Erro;
172.23.72.154;2023-11-21 10:51:58.879953;Erro;Erro;
172.23.72.154;2023-11-21 10:52:11.152121;Erro;Erro;
172.23.72.154;2023-11-21 10:52:17.300178;Erro;Erro;
172.23.72.154;2023-11-21 10:52:33.688183;Erro;Erro;
172.23.72.154;2023-11-21 10:52:45.972175;Erro;Erro;
172.23.72.154;2023-11-21 10:52:52.123929;Erro;Erro;
172.23.72.154;2023-11-21 10:53:08.500179;Erro;Erro;
172.23.72.154;2023-11-21 10:53:20.784272;Erro;Erro;
172.23.72.154;2023-11-21 10:53:26.928266;Erro;Erro;
172.23.72.154;2023-11-21 10:53:41.271906;Erro;Erro;
172.23.72.154;2023-11-21 10:53:55.619935;Erro;Erro;
172.23.72.154;2023-11-21 10:54:01.748185;Erro;Erro;
172.23.72.154;2023-11-21 10:54:16.079914;Erro;Erro;
172.23.72.154;2023-11-21 10:54:30.427946;Erro;Erro;
172.23.72.154;2023-11-21 10:54:38.635945;Erro;Erro;
172.23.72.154;2023-11-21 10:54:50.895897;Erro;Erro;
172.23.72.154;2023-11-21 10:55:07.280235;Erro;Erro;
172.23.72.154;2023-11-21 10:55:13.428174;Erro;Erro;
172.23.72.154;2023-11-21 10:55:23.664649;Erro;Erro;
172.23.72.154;2023-11-21 10:55:42.100319;Erro;Erro;
172.23.72.154;2023-11-21 10:55:48.240258;Erro;Erro;
172.23.72.154;2023-11-21 10:55:58.479924;Erro;Erro;
172.23.72.154;2023-11-21 10:56:16.912248;Erro;Erro;
172.23.72.154;2023-11-21 10:56:23.060165;Erro;Erro;
172.23.72.154;2023-11-21 10:56:31.255863;Erro;Erro;
172.23.72.154;2023-11-21 10:56:51.732239;Erro;Erro;
172.23.72.154;2023-11-21 10:56:57.872260;Erro;Erro;
172.23.72.154;2023-11-21 10:57:04.015905;Erro;Erro;
172.23.72.154;2023-11-21 10:57:26.559914;Erro;Erro;
172.23.72.154;2023-11-21 10:57:32.703911;Erro;Erro;
172.23.72.154;2023-11-21 10:57:40.883910;Erro;Erro;
172.23.72.154;2023-11-21 10:58:01.360194;Erro;Erro;
172.23.72.154;2023-11-21 10:58:09.552263;Erro;Erro;
172.23.72.154;2023-11-21 10:58:15.695908;Erro;Erro;
172.23.72.154;2023-11-21 10:58:38.224209;Erro;Erro;
172.23.72.154;2023-11-21 10:58:44.368248;Erro;Erro;
172.23.72.154;2023-11-21 10:58:50.515928;Erro;Erro;
172.23.72.154;2023-11-21 10:59:13.040214;Erro;Erro;
172.23.72.154;2023-11-21 10:59:21.240156;Erro;Erro;
172.23.72.154;2023-11-21 10:59:27.375912;Erro;Erro;
172.23.72.154;2023-11-21 10:59:47.867926;Erro;Erro;
172.23.72.154;2023-11-21 10:59:56.071959;Erro;Erro;
172.23.72.154;2023-11-21 11:00:04.244168;Erro;Erro;
172.23.72.154;2023-11-21 11:00:22.672207;Erro;Erro;
172.23.72.154;2023-11-21 11:00:32.911941;Erro;Erro;
172.23.72.154;2023-11-21 11:00:39.075914;Erro;Erro;
172.23.72.154;2023-11-21 11:00:59.536267;Erro;Erro;
172.23.72.154;2023-11-21 11:01:07.728275;Erro;Erro;
172.23.72.154;2023-11-21 11:01:15.920257;Erro;Erro;
172.23.72.154;2023-11-21 11:01:34.351881;Erro;Erro;
172.23.72.154;2023-11-21 11:01:44.599906;Erro;Erro;
172.23.72.154;2023-11-21 11:01:50.744165;Erro;Erro;
172.23.72.154;2023-11-21 11:02:09.167895;Erro;Erro;
172.23.72.154;2023-11-21 11:02:21.463897;Erro;Erro;
172.23.72.154;2023-11-21 11:02:27.608201;Erro;Erro;
172.23.72.154;2023-11-21 11:02:44.003900;Erro;Erro;
172.23.72.154;2023-11-21 11:02:58.331953;Erro;Erro;
172.23.72.154;2023-11-21 11:03:04.464246;Erro;Erro;
172.23.72.154;2023-11-21 11:03:20.847886;Erro;Erro;
172.23.72.154;2023-11-21 11:03:35.188226;Erro;Erro;
172.23.72.154;2023-11-21 11:03:41.332175;Erro;Erro;
172.23.72.154;2023-11-21 11:03:55.667879;Erro;Erro;
172.23.72.154;2023-11-21 11:04:12.056170;Erro;Erro;
172.23.72.154;2023-11-21 11:04:18.192245;Erro;Erro;
172.23.72.154;2023-11-21 11:04:30.484855;Erro;Erro;
172.23.72.154;2023-11-21 11:04:48.912198;Erro;Erro;
172.23.72.154;2023-11-21 11:04:55.056244;Erro;Erro;
172.23.72.154;2023-11-21 11:05:05.299892;Erro;Erro;
172.23.72.154;2023-11-21 11:05:25.780182;Erro;Erro;
172.23.72.154;2023-11-21 11:05:31.920260;Erro;Erro;
172.23.72.154;2023-11-21 11:05:40.123984;Erro;Erro;
172.23.72.154;2023-11-21 11:06:00.592198;Erro;Erro;
172.23.72.154;2023-11-21 11:06:08.784261;Erro;Erro;
172.23.72.154;2023-11-21 11:06:14.939995;Erro;Erro;
172.23.72.154;2023-11-21 11:06:37.467954;Erro;Erro;
172.23.72.154;2023-11-21 11:06:45.652177;Erro;Erro;
172.23.72.154;2023-11-21 11:06:49.752186;Erro;Erro;
172.23.72.154;2023-11-21 11:07:14.321035;Erro;Erro;
172.23.72.154;2023-11-21 11:07:22.512322;Erro;Erro;
172.23.72.154;2023-11-21 11:07:26.612176;Erro;Erro;
172.23.72.154;2023-11-21 11:07:53.232232;Erro;Erro;
172.23.72.154;2023-11-21 11:07:59.384157;Erro;Erro;
172.23.72.154;2023-11-21 11:08:03.476175;Erro;Erro;
172.23.72.154;2023-11-21 11:08:30.096251;Erro;Erro;
172.23.72.154;2023-11-21 11:08:36.240263;Erro;Erro;
172.23.72.154;2023-11-21 11:08:40.336261;Erro;Erro;
172.23.72.154;2023-11-21 11:09:04.920195;Erro;Erro;
172.23.72.154;2023-11-21 11:09:13.108179;Erro;Erro;
172.23.72.154;2023-11-21 11:09:17.208163;Erro;Erro;
172.23.72.154;2023-11-21 11:09:41.787937;Erro;Erro;
172.23.72.154;2023-11-21 11:09:47.920317;Erro;Erro;
172.23.72.154;2023-11-21 11:09:54.072165;Erro;Erro;
172.23.72.154;2023-11-21 11:10:18.640224;Erro;Erro;
172.23.72.154;2023-11-21 11:10:24.784329;Erro;Erro;
172.23.72.154;2023-11-21 11:10:30.932166;Erro;Erro;
172.23.72.154;2023-11-21 11:10:53.464198;Erro;Erro;
172.23.72.154;2023-11-21 11:11:01.648284;Erro;Erro;
172.23.72.154;2023-11-21 11:11:05.744274;Erro;Erro;
172.23.72.154;2023-11-21 11:11:30.324173;Erro;Erro;
172.23.72.154;2023-11-21 11:11:38.512309;Erro;Erro;
172.23.72.154;2023-11-21 11:11:42.612220;Erro;Erro;
172.23.72.154;2023-11-21 11:12:07.188181;Erro;Erro;
172.23.72.154;2023-11-21 11:12:13.336221;Erro;Erro;
172.23.72.154;2023-11-21 11:12:19.480164;Erro;Erro;
172.23.72.154;2023-11-21 11:12:44.056165;Erro;Erro;
172.23.72.154;2023-11-21 11:12:50.196170;Erro;Erro;
172.23.72.154;2023-11-21 11:12:56.336266;Erro;Erro;
172.23.72.154;2023-11-21 11:13:20.912227;Erro;Erro;
172.23.72.154;2023-11-21 11:13:27.064155;Erro;Erro;
172.23.72.154;2023-11-21 11:13:31.152269;Erro;Erro;
172.23.72.154;2023-11-21 11:13:57.784169;Erro;Erro;
172.23.72.154;2023-11-21 11:14:03.920278;Erro;Erro;
172.23.72.154;2023-11-21 11:14:08.016286;Erro;Erro;
172.23.72.154;2023-11-21 11:14:34.659611;Erro;Erro;
172.23.72.154;2023-11-21 11:14:40.792158;Erro;Erro;
172.23.72.154;2023-11-21 11:14:44.895918;Erro;Erro;
172.23.72.154;2023-11-21 11:15:09.464163;Erro;Erro;
172.23.72.154;2023-11-21 11:15:15.623671;Erro;Erro;
172.23.72.154;2023-11-21 11:15:21.744268;Erro;Erro;
172.23.72.154;2023-11-21 11:15:46.328189;Erro;Erro;
172.23.72.154;2023-11-21 11:15:52.468183;Erro;Erro;
172.23.72.154;2023-11-21 11:15:58.616044;Erro;Erro;
172.23.72.154;2023-11-21 11:16:23.184222;Erro;Erro;
172.23.72.154;2023-11-21 11:16:29.332157;Erro;Erro;
172.23.72.154;2023-11-21 11:16:33.424290;Erro;Erro;
172.23.72.154;2023-11-21 11:17:00.048231;Erro;Erro;
172.23.72.154;2023-11-21 11:17:06.192282;Erro;Erro;
172.23.72.154;2023-11-21 11:17:10.296154;Erro;Erro;
172.23.72.154;2023-11-21 11:17:34.864211;Erro;Erro;
172.23.72.154;2023-11-21 11:17:43.056239;Erro;Erro;
172.23.72.154;2023-11-21 11:17:47.156179;Erro;Erro;
172.23.72.154;2023-11-21 11:18:11.728224;Erro;Erro;
172.23.72.154;2023-11-21 11:18:17.872235;Erro;Erro;
172.23.72.154;2023-11-21 11:18:24.024168;Erro;Erro;
172.23.72.154;2023-11-21 11:18:48.600165;Erro;Erro;
172.23.72.154;2023-11-21 11:18:54.740175;Erro;Erro;
172.23.72.154;2023-11-21 11:19:00.880282;Erro;Erro;
172.23.72.154;2023-11-21 11:19:23.408198;Erro;Erro;
172.23.72.154;2023-11-21 11:19:31.600264;Erro;Erro;
172.23.72.154;2023-11-21 11:19:35.696294;Erro;Erro;
172.23.72.154;2023-11-21 11:20:00.287782;Erro;Erro;
172.23.72.154;2023-11-21 11:20:08.464262;Erro;Erro;
172.23.72.154;2023-11-21 11:20:12.560289;Erro;Erro;
172.23.72.154;2023-11-21 11:20:37.140184;Erro;Erro;
172.23.72.154;2023-11-21 11:20:43.284171;Erro;Erro;
172.23.72.154;2023-11-21 11:20:49.424270;Erro;Erro;
172.23.72.154;2023-11-21 11:21:14.000208;Erro;Erro;
172.23.72.154;2023-11-21 11:21:20.155937;Erro;Erro;
172.23.72.154;2023-11-21 11:21:24.240303;Erro;Erro;
172.23.72.154;2023-11-21 11:21:48.827941;Erro;Erro;
172.23.72.154;2023-11-21 11:21:57.008275;Erro;Erro;
172.23.72.154;2023-11-21 11:22:01.112166;Erro;Erro;
172.23.72.154;2023-11-21 11:22:25.696081;Erro;Erro;
172.23.72.154;2023-11-21 11:22:33.876169;Erro;Erro;
172.23.72.154;2023-11-21 11:22:37.995859;Erro;Erro;
172.23.72.154;2023-11-21 11:23:02.552206;Erro;Erro;
172.23.72.154;2023-11-21 11:23:08.688267;Erro;Erro;
172.23.72.154;2023-11-21 11:23:14.859895;Erro;Erro;
172.23.72.154;2023-11-21 11:23:39.408216;Erro;Erro;
172.23.72.154;2023-11-21 11:23:45.571927;Erro;Erro;
172.23.72.154;2023-11-21 11:23:49.656166;Erro;Erro;
172.23.72.154;2023-11-21 11:24:14.232150;Erro;Erro;
172.23.72.154;2023-11-21 11:24:20.368260;Erro;Erro;
172.23.72.154;2023-11-21 11:24:26.523933;Erro;Erro;
172.23.72.154;2023-11-21 11:24:51.088214;Erro;Erro;
172.23.72.154;2023-11-21 11:24:57.232247;Erro;Erro;
172.23.72.154;2023-11-21 11:25:01.332204;Erro;Erro;
172.23.72.154;2023-11-21 11:25:27.952214;Erro;Erro;
172.23.72.154;2023-11-21 11:25:32.063912;Erro;Erro;
172.23.72.154;2023-11-21 11:25:38.192277;Erro;Erro;
172.23.72.154;2023-11-21 11:26:02.768207;Erro;Erro;
172.23.72.154;2023-11-21 11:26:10.964179;Erro;Erro;
172.23.72.154;2023-11-21 11:26:15.056297;Erro;Erro;
172.23.72.154;2023-11-21 11:26:39.647939;Erro;Erro;
172.23.72.154;2023-11-21 11:26:45.776251;Erro;Erro;
172.23.72.154;2023-11-21 11:26:51.924249;Erro;Erro;
172.23.72.154;2023-11-21 11:27:16.500224;Erro;Erro;
172.23.72.154;2023-11-21 11:27:22.640256;Erro;Erro;
172.23.72.154;2023-11-21 11:27:28.795931;Erro;Erro;
172.23.72.154;2023-11-21 11:27:51.312198;Erro;Erro;
172.23.72.154;2023-11-21 11:27:59.512195;Erro;Erro;
172.23.72.154;2023-11-21 11:28:03.600269;Erro;Erro;
172.23.72.154;2023-11-21 11:28:28.176217;Erro;Erro;
172.23.72.154;2023-11-21 11:28:34.328150;Erro;Erro;
172.23.72.154;2023-11-21 11:28:40.472163;Erro;Erro;
172.23.72.154;2023-11-21 11:29:05.040217;Erro;Erro;
