IP,Data,Hora,Radio,Lat,Lon,Temperatura,Custo,Rssi,Ipv4Address,Equipamento-Par
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,42948,-91,172.23.67.163,CM-7957
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,77529,-93,172.23.67.101,CM-7901
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,46142,-88,172.23.67.138,CM-7934
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,77449,-75,172.23.67.132,CM-7929
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,68670,-78,172.23.67.93,Desconhecido
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,79394,-76,172.23.67.131,CM-7928
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,0,-94,172.23.67.130,CM-7927
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,87574,-69,172.23.67.126,CM-7924
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,0,-93,0.0.0.0,Gateway
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,87375,-90,172.23.67.112,CM-7910
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,86034,-104,172.23.66.32,UMR 23 - Trevo 18i | Bandeira
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,86038,-100,172.23.66.24,UMR 35 - Vila Sub Estacão 
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,87287,-103,172.23.66.46,UFR 04 - Vila 2
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,85231,-101,172.23.66.16,UFR 06 - 13N
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,87367,-80,172.23.67.127,CM-7925
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,87283,-72,172.23.66.45,UMR 22 - 20H LINK Alto
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,83413,-82,172.23.66.239,UMR 38 - 18C Praça da ES-6004
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,87287,-86,172.23.66.46,UFR 04 - Vila 2
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,87282,-81,172.23.66.50,UMR 04 - Trailer Telescopio Mascate
172.23.66.240,2023-11-22,10:01,LX5,-20.454045,-43.922401666666666,36,87588,-91,172.23.67.144,Desconhecido
