IP,Data,Hora,Radio,Lat,Lon,Temperatura,Custo,Rssi,Ipv4Address,Equipamento-Par
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,87375,-97,172.23.67.112,CM-7910
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,86038,-103,172.23.66.24,UMR 35 - Vila Sub Estacão 
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,77448,-70,172.23.66.37,UMR 12 - 13T  LINK
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,72711,-82,172.23.66.61,UMR 34 - 4H Estacionamento
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,77446,-81,172.23.66.41,UMR 14 - 4H Estrada sentido Batateiro
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,82150,-78,172.23.66.83,UMR 10 - 10N
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,46339,-52,172.23.67.71,TP-8502
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,87374,-81,172.23.67.102,CM-7902
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,87280,-87,172.23.67.111,CM-7908
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,86033,-81,172.23.66.14,UMR 19 - ESC MINA
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,87283,-82,172.23.66.45,UMR 22 - 20H LINK Alto
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,0,-85,172.23.66.32,UMR 23 - Trevo 18i | Bandeira
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,87587,-47,172.23.67.201,ES-5501
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,0,-88,172.23.66.66,UMR 29 - 23K Bandeira
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,0,-84,0.0.0.0,Gateway
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,82151,-86,172.23.66.226,UMR 13 - 15F Estrada
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,83368,-78,172.23.66.244,UMR 15 - PCN1 TREVO PCOL
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,83364,-92,172.23.67.149,CM-7943
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,68684,-92,172.23.66.15,UMR 17 - 7K Prox. entrada da mina
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,87374,-93,172.23.67.102,CM-7902
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,77447,-92,172.23.66.33,UMR 32 - 8F Antigo Corpo Oeste
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,93564,-91,172.23.67.210,PM-9905
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,86038,-83,172.23.66.24,UMR 35 - Vila Sub Estacão 
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,42949,-92,172.23.67.160,CM-7954
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,42826,-92,172.23.67.166,CM-7960
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,83368,-91,172.23.66.244,UMR 15 - PCN1 TREVO PCOL
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,87280,-93,172.23.67.111,CM-7908
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,77446,-92,172.23.66.41,UMR 14 - 4H Estrada sentido Batateiro
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,72711,-92,172.23.66.61,UMR 34 - 4H Estacionamento
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,90982,-95,172.23.67.92,PE-6211
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,80109,-89,172.23.67.140,CM-7936
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,66083,-90,172.23.66.23,UMR 20 - PCOL  LINK
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,93565,-92,172.23.66.13,UFR 02 - Britador
172.23.67.127,2023-11-22,10:00,LX5,-20.465761666666666,-43.90825833333333,38,77451,-93,172.23.66.19,UMR 41 - 17 L link
