IP,Data,Hora,Radio,Lat,Lon,Temperatura,Custo,Rssi,Ipv4Address,Equipamento-Par
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,83411,-86,172.23.67.205,CM-7965
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,86038,-79,172.23.66.24,UMR 35 - Vila Sub Estacão 
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,87287,-78,172.23.66.46,UFR 04 - Vila 2
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,42612,-86,172.23.67.84,MN-2408
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,82149,-73,172.23.66.47,UMR 03 - Trailer telescopio  PCN
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,42830,-83,172.23.67.117,CM-7915
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,0,-92,0.0.0.0,Gateway
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,77529,-89,172.23.67.101,CM-7901
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,46141,-87,172.23.67.157,CM-7951
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,0,-91,0.0.0.0,Gateway
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,46339,-81,172.23.67.71,TP-8502
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,72710,-77,172.23.66.9,UMR 01 - 22H ( Link )
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,87587,-77,172.23.67.201,ES-5501
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,66070,-72,172.23.66.21,UMR 37 - 18N PROX ES5502
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,77449,-86,172.23.67.132,CM-7929
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,83411,-95,172.23.67.205,CM-7965
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,86033,-96,172.23.66.14,UMR 19 - ESC MINA
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,72710,-85,172.23.66.9,UMR 01 - 22H ( Link )
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,87587,-93,172.23.67.201,ES-5501
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,66070,-79,172.23.66.21,UMR 37 - 18N PROX ES5502
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,77449,-96,172.23.67.132,CM-7929
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,46149,-81,172.23.67.136,CM-7932
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,46145,-94,172.23.67.130,CM-7927
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,42830,-91,172.23.67.117,CM-7915
