IP,Data,Hora,Radio,Lat,Lon,Temperatura,Custo,Rssi,Ipv4Address,Equipamento-Par
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,82149,-86,172.23.66.47,UMR 03 - Trailer telescopio  PCN
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,42821,-89,172.23.67.85,Desconhecido
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,83364,-80,172.23.67.149,CM-7943
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,0,-93,0.0.0.0,Gateway
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,79102,-90,172.23.67.106,CM-7904
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,72710,-89,172.23.66.9,UMR 01 - 22H ( Link )
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,0,-105,0.0.0.0,Gateway
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,87577,-95,172.23.67.161,CM-7955
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,83364,-92,172.23.67.149,CM-7943
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,72711,-71,172.23.66.61,UMR 34 - 4H Estacionamento
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,87582,-68,172.23.67.118,CM-7916
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,87592,-70,172.23.67.114,CM-7912
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,0,-79,0.0.0.0,Gateway
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,82149,-79,172.23.66.47,UMR 03 - Trailer telescopio  PCN
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,0,-90,0.0.0.0,Gateway
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,83413,-86,172.23.66.239,UMR 38 - 18C Praça da ES-6004
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,0,-85,172.23.66.45,UMR 22 - 20H LINK Alto
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,87588,-82,172.23.67.144,Desconhecido
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,72711,-75,172.23.66.61,UMR 34 - 4H Estacionamento
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,46149,-86,172.23.67.136,CM-7932
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,85231,-80,172.23.66.16,UFR 06 - 13N
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,87584,-85,172.23.67.142,CM-7937
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,83368,-80,172.23.66.244,UMR 15 - PCN1 TREVO PCOL
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,82150,-77,172.23.66.83,UMR 10 - 10N
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,42830,-89,172.23.67.117,CM-7915
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,46148,-64,172.23.67.122,CM-7920
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,46142,-84,172.23.67.138,CM-7934
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,83413,-83,172.23.66.239,UMR 38 - 18C Praça da ES-6004
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,77451,-90,172.23.66.19,UMR 41 - 17 L link
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,42825,-89,172.23.67.115,CM-7913
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,87587,-84,172.23.67.201,ES-5501
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,83364,-73,172.23.67.149,CM-7943
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,82151,-88,172.23.66.226,UMR 13 - 15F Estrada
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,87374,-87,172.23.67.102,CM-7902
